Dates,OBV Values
2005-07-29,171216900.0000
2005-07-28,167656900.0000
2005-07-27,172604200.0000
2005-07-26,167415400.0000
2005-07-25,163297700.0000
2005-07-22,166260400.0000
2005-07-21,163631300.0000
2005-07-20,168495400.0000
2005-07-19,165885400.0000
2005-07-18,163659000.0000
2005-07-15,165561500.0000
2005-07-14,163538200.0000
2005-07-13,163538200.0000
2005-07-12,160425500.0000
2005-07-11,163346300.0000
2005-07-08,165383400.0000
2005-07-07,169098700.0000
2005-07-06,163531300.0000
2005-07-05,167485600.0000
2005-07-01,164168300.0000
2005-06-30,171029800.0000
2005-06-29,153782800.0000
2005-06-28,156998600.0000
2005-06-27,153061500.0000
2005-06-24,146231000.0000
2005-06-23,150663100.0000
2005-06-22,153557200.0000
2005-06-21,150059000.0000
2005-06-20,154100000.0000
2005-06-17,157091500.0000
2005-06-16,152559900.0000
2005-06-15,155385600.0000
2005-06-14,151440800.0000
2005-06-13,157584700.0000
2005-06-10,163062100.0000
2005-06-09,166254400.0000
2005-06-08,162793000.0000
2005-06-07,166984000.0000
2005-06-06,172994100.0000
2005-06-03,168939100.0000
2005-06-02,164412200.0000
2005-06-01,161744800.0000
2005-05-31,161744800.0000
2005-05-27,157503600.0000
2005-05-26,154912100.0000
2005-05-25,151913200.0000
2005-05-24,155014700.0000
2005-05-23,151357900.0000
2005-05-20,154555600.0000
2005-05-19,150838700.0000
2005-05-18,154370400.0000
2005-05-17,149767600.0000
2005-05-16,146327300.0000
2005-05-13,144083000.0000
2005-05-12,148263500.0000
2005-05-11,142901000.0000
2005-05-10,148491900.0000
2005-05-09,139356500.0000
2005-05-06,143227800.0000
2005-05-05,139948600.0000
2005-05-04,143092600.0000
2005-05-03,139805100.0000
2005-05-02,135335700.0000
2005-04-29,139602500.0000
2005-04-28,135903900.0000
2005-04-27,140682700.0000
2005-04-26,133274700.0000
2005-04-25,138348000.0000
2005-04-22,134855700.0000
2005-04-21,137906400.0000
2005-04-20,134551500.0000
2005-04-19,138492400.0000
2005-04-18,134922400.0000
2005-04-15,138420100.0000
2005-04-14,141759700.0000
2005-04-13,145489700.0000
2005-04-12,141663900.0000
2005-04-11,148451400.0000
2005-04-08,144182100.0000
2005-04-07,146709500.0000
2005-04-06,143217600.0000
2005-04-05,140622000.0000
2005-04-04,140622000.0000
2005-04-01,143583100.0000
2005-03-31,139729300.0000
2005-03-30,143114600.0000
2005-03-29,139462000.0000
2005-03-28,144769200.0000
2005-03-24,141665100.0000
2005-03-23,143471500.0000
2005-03-22,146512800.0000
2005-03-21,142866300.0000
2005-03-18,144919500.0000
2005-03-17,139421900.0000
2005-03-16,135582700.0000
2005-03-15,140451000.0000
2005-03-14,135675700.0000
2005-03-11,132403400.0000
2005-03-10,135678500.0000
2005-03-09,132267500.0000
2005-03-08,135773300.0000
2005-03-07,140377800.0000
2005-03-04,146633900.0000
2005-03-03,140008300.0000
2005-03-02,131119200.0000
2005-03-01,126705100.0000
2005-02-28,126705100.0000
2005-02-25,131313700.0000
2005-02-24,126810900.0000
2005-02-23,122920300.0000
2005-02-22,118847400.0000
2005-02-18,122174500.0000
2005-02-17,126979600.0000
2005-02-16,131113400.0000
2005-02-15,133880900.0000
2005-02-14,130578700.0000
2005-02-11,133461500.0000
2005-02-10,131257200.0000
2005-02-09,134891900.0000
2005-02-08,130056600.0000
2005-02-07,123985900.0000
2005-02-04,127717100.0000
2005-02-03,124392200.0000
2005-02-02,128591400.0000
2005-02-01,122496100.0000
2005-01-31,119811400.0000
2005-01-28,115917000.0000
2005-01-27,119634100.0000
2005-01-26,114925300.0000
2005-01-25,111394500.0000
2005-01-24,108439900.0000
2005-01-21,111459200.0000
2005-01-20,114052200.0000
2005-01-19,116509700.0000
2005-01-18,119232900.0000
2005-01-14,115695500.0000
2005-01-13,112611000.0000
2005-01-12,116863500.0000
2005-01-11,112737400.0000
2005-01-10,114781500.0000
2005-01-07,111903700.0000
2005-01-06,113860800.0000
2005-01-05,116937500.0000
2005-01-04,111600800.0000
2005-01-03,116258700.0000
2004-12-31,120008600.0000
2004-12-30,121684300.0000
2004-12-29,124276200.0000
2004-12-28,128302700.0000
2004-12-27,127306100.0000
2004-12-23,128773600.0000
2004-12-22,129884500.0000
2004-12-21,127885400.0000
2004-12-20,125209000.0000
2004-12-17,122860900.0000
2004-12-16,117554300.0000
2004-12-15,121067000.0000
2004-12-14,124665200.0000
2004-12-13,127766800.0000
2004-12-10,124844900.0000
2004-12-09,128952500.0000
2004-12-08,133299600.0000
2004-12-07,137583600.0000
2004-12-06,140321600.0000
2004-12-03,142594500.0000
2004-12-02,139235800.0000
2004-12-01,136802300.0000
2004-11-30,133826200.0000
2004-11-29,136281700.0000
2004-11-26,138948500.0000
2004-11-24,140404600.0000
2004-11-23,143635800.0000
2004-11-22,140407300.0000
2004-11-19,137370400.0000
2004-11-18,140285600.0000
2004-11-17,137220700.0000
2004-11-16,132958300.0000
2004-11-15,135710500.0000
2004-11-12,131928200.0000
2004-11-11,134583000.0000
2004-11-10,130472400.0000
2004-11-09,126389600.0000
2004-11-08,122296900.0000
2004-11-05,118271200.0000
2004-11-04,113891300.0000
2004-11-03,118767000.0000
2004-11-02,113315900.0000
2004-11-01,116122800.0000
2004-10-29,113596300.0000
2004-10-28,110876100.0000
2004-10-27,115014600.0000
2004-10-26,109578900.0000
2004-10-25,105698900.0000
2004-10-22,109721000.0000
2004-10-21,112177400.0000
2004-10-20,108473300.0000
2004-10-19,111715400.0000
2004-10-18,114901400.0000
2004-10-15,114901400.0000
2004-10-14,118369100.0000
2004-10-13,115320500.0000
2004-10-12,117592800.0000
2004-10-11,115083500.0000
2004-10-08,112847500.0000
2004-10-07,116799600.0000
2004-10-06,118798400.0000
2004-10-05,116312700.0000
2004-10-04,119714900.0000
2004-10-01,124547800.0000
2004-09-30,121163100.0000
2004-09-29,117317100.0000
2004-09-28,123309900.0000
2004-09-27,126820600.0000
2004-09-24,128913100.0000
2004-09-23,126164800.0000
2004-09-22,130166700.0000
2004-09-21,132998000.0000
2004-09-20,135629700.0000
2004-09-17,138087700.0000
2004-09-16,134769200.0000
2004-09-15,132372600.0000
2004-09-14,134081700.0000
2004-09-13,136020500.0000
2004-09-10,133031700.0000
2004-09-09,129903600.0000
2004-09-08,132475600.0000
2004-09-07,129441100.0000
2004-09-03,126475300.0000
2004-09-02,129363800.0000
2004-09-01,126469800.0000
2004-08-31,124194700.0000
2004-08-30,121948300.0000
2004-08-27,123563300.0000
2004-08-26,125020300.0000
2004-08-25,128383900.0000
2004-08-24,121065800.0000
2004-08-23,119352000.0000
2004-08-20,117239300.0000
2004-08-19,113809300.0000
2004-08-18,116009200.0000
2004-08-17,114003100.0000
2004-08-16,117610300.0000
2004-08-13,113323900.0000
2004-08-12,111097200.0000
2004-08-11,114084800.0000
2004-08-10,111092600.0000
2004-08-09,107550000.0000
2004-08-06,105167100.0000
2004-08-05,108834100.0000
2004-08-04,111696400.0000
2004-08-03,108122000.0000
2004-08-02,111599700.0000
2004-07-30,109182500.0000
2004-07-29,104338200.0000
2004-07-28,101452500.0000
2004-07-27,97259900.0000
2004-07-26,94280600.0000
2004-07-23,96519100.0000
2004-07-22,99424600.0000
2004-07-21,105934600.0000
2004-07-20,109131800.0000
2004-07-19,106712000.0000
2004-07-16,109357900.0000
2004-07-15,111549000.0000
2004-07-14,115082600.0000
2004-07-13,117894200.0000
2004-07-12,115842200.0000
2004-07-09,112894800.0000
2004-07-08,110541700.0000
2004-07-07,107005500.0000
2004-07-06,104123200.0000
2004-07-02,108127400.0000
2004-07-01,110948100.0000
2004-06-30,114539800.0000
2004-06-29,111847800.0000
2004-06-28,108720300.0000
2004-06-25,111686700.0000
2004-06-24,107237500.0000
2004-06-23,109700800.0000
2004-06-22,106141700.0000
2004-06-21,103501000.0000
2004-06-18,105847100.0000
2004-06-17,101780500.0000
2004-06-16,105320900.0000
2004-06-15,101950800.0000
2004-06-14,94939000.0000
2004-06-10,90911700.0000
2004-06-09,88379200.0000
2004-06-08,85038800.0000
2004-06-07,88703200.0000
2004-06-04,82932400.0000
2004-06-03,80099700.0000
2004-06-02,82462800.0000
2004-06-01,78347400.0000
2004-05-28,74136100.0000
2004-05-27,79459700.0000
2004-05-26,72768200.0000
2004-05-25,69335300.0000
2004-05-24,65345400.0000
2004-05-21,61541800.0000
2004-05-20,59048800.0000
2004-05-19,61330000.0000
2004-05-18,58313200.0000
2004-05-17,56836000.0000
2004-05-14,59290500.0000
2004-05-13,62000500.0000
2004-05-12,59992200.0000
2004-05-11,57228900.0000
2004-05-10,53906900.0000
2004-05-07,57573800.0000
2004-05-06,59837700.0000
2004-05-05,56436300.0000
2004-05-04,53917200.0000
2004-05-03,57140400.0000
2004-04-30,54333500.0000
2004-04-29,57009200.0000
2004-04-28,59494600.0000
2004-04-27,53446500.0000
2004-04-26,50554300.0000
2004-04-23,47243200.0000
2004-04-22,45017600.0000
2004-04-21,41434400.0000
2004-04-20,39296900.0000
2004-04-19,41589000.0000
2004-04-16,42901800.0000
2004-04-15,45526900.0000
2004-04-14,47043100.0000
2004-04-13,48709900.0000
2004-04-12,51295900.0000
2004-04-08,49689700.0000
2004-04-07,51841700.0000
2004-04-06,54687000.0000
2004-04-05,56612000.0000
2004-04-02,54220200.0000
2004-04-01,50947000.0000
2004-03-31,53262900.0000
2004-03-30,49846400.0000
2004-03-29,47379100.0000
2004-03-26,45245600.0000
2004-03-25,48837500.0000
2004-03-24,46812200.0000
2004-03-23,50193300.0000
2004-03-22,46697400.0000
2004-03-19,51173200.0000
2004-03-18,53905600.0000
2004-03-17,56258400.0000
2004-03-16,53676600.0000
2004-03-15,57305600.0000
2004-03-12,60419600.0000
2004-03-11,55820500.0000
2004-03-10,58933900.0000
2004-03-09,62679700.0000
2004-03-08,66241500.0000
2004-03-05,68794300.0000
2004-03-04,65630600.0000
2004-03-03,68054000.0000
2004-03-02,70892400.0000
2004-03-01,73735600.0000
2004-02-27,71113600.0000
2004-02-26,64360900.0000
2004-02-25,71499500.0000
2004-02-24,68419900.0000
2004-02-23,71566800.0000
2004-02-20,75606200.0000
2004-02-19,78883300.0000
2004-02-18,82415100.0000
2004-02-17,85377700.0000
2004-02-13,83276600.0000
2004-02-12,81340700.0000
2004-02-11,83139000.0000
2004-02-10,79993000.0000
2004-02-09,82796500.0000
2004-02-06,85839300.0000
2004-02-05,90716600.0000
2004-02-04,87311300.0000
2004-02-03,81893600.0000
2004-02-02,78092900.0000
2004-01-30,74795100.0000
2004-01-29,77443900.0000
2004-01-28,74104300.0000
2004-01-27,77499000.0000
2004-01-26,79610800.0000
2004-01-23,76743300.0000
2004-01-22,80814500.0000
2004-01-21,83406300.0000
2004-01-20,79820900.0000
2004-01-16,84824500.0000
2004-01-15,82180400.0000
2004-01-14,84533900.0000
2004-01-13,81565900.0000
2004-01-12,83949500.0000
2004-01-09,86398700.0000
2004-01-08,90479600.0000
2004-01-07,87365000.0000
2004-01-06,83145800.0000
2004-01-05,85661600.0000
2004-01-02,81546100.0000
2003-12-31,84692800.0000
2003-12-30,87125700.0000
2003-12-29,82240900.0000
2003-12-26,80367600.0000
2003-12-24,79864700.0000
2003-12-23,81206000.0000
2003-12-22,79078800.0000
2003-12-19,76307800.0000
2003-12-18,70336300.0000
2003-12-17,67192800.0000
2003-12-16,61658200.0000
2003-12-15,58812700.0000
2003-12-12,61571400.0000
2003-12-11,64179900.0000
2003-12-10,61122500.0000
2003-12-09,57942000.0000
2003-12-08,61284500.0000
2003-12-05,58328300.0000
2003-12-04,62653200.0000
2003-12-03,59560900.0000
2003-12-02,55778100.0000
2003-12-01,62075900.0000
2003-11-28,69234400.0000
2003-11-26,68023800.0000
2003-11-25,64542700.0000
2003-11-24,68360000.0000
2003-11-21,62170300.0000
2003-11-20,64963900.0000
2003-11-19,67578600.0000
2003-11-18,65136600.0000
2003-11-17,70473100.0000
2003-11-14,67081500.0000
2003-11-13,68971400.0000
2003-11-12,64910000.0000
2003-11-11,61998400.0000
2003-11-10,64374400.0000
2003-11-07,66637900.0000
2003-11-06,64045900.0000
2003-11-05,61116900.0000
2003-11-04,63759000.0000
2003-11-03,65914300.0000
2003-10-31,63287200.0000
2003-10-30,66323200.0000
2003-10-29,60614600.0000
2003-10-28,52493100.0000
2003-10-27,52493100.0000
2003-10-24,54018000.0000
2003-10-23,52013600.0000
2003-10-22,54319400.0000
2003-10-21,56450800.0000
2003-10-20,58765000.0000
2003-10-17,56857300.0000
2003-10-16,59005800.0000
2003-10-15,56157500.0000
2003-10-14,58972300.0000
2003-10-13,61846100.0000
2003-10-10,59685500.0000
2003-10-09,57109600.0000
2003-10-08,53478500.0000
2003-10-07,51231700.0000
2003-10-06,49042800.0000
2003-10-03,51176800.0000
2003-10-02,47660900.0000
2003-10-01,50000200.0000
2003-09-30,47273800.0000
2003-09-29,50014200.0000
2003-09-26,46640700.0000
2003-09-25,43598700.0000
2003-09-24,46654200.0000
2003-09-23,49684500.0000
2003-09-22,46328000.0000
2003-09-19,49209500.0000
2003-09-18,52692100.0000
2003-09-17,49318100.0000
2003-09-16,50913700.0000
2003-09-15,47866700.0000
2003-09-12,50105100.0000
2003-09-11,53583400.0000
2003-09-10,49662000.0000
2003-09-09,53721000.0000
2003-09-08,57181200.0000
2003-09-05,61786900.0000
2003-09-04,65725800.0000
2003-09-03,68886900.0000
2003-09-02,63949600.0000
2003-08-29,60964800.0000
2003-08-28,58183700.0000
2003-08-27,54184500.0000
2003-08-26,50353600.0000
2003-08-25,46960700.0000
2003-08-22,49936900.0000
2003-08-21,43516700.0000
2003-08-20,39604700.0000
2003-08-19,36541600.0000
2003-08-18,31987900.0000
2003-08-15,29001100.0000
2003-08-14,30664900.0000
2003-08-13,28388400.0000
2003-08-12,30233200.0000
2003-08-11,28113700.0000
2003-08-08,30280000.0000
2003-08-07,27535000.0000
2003-08-06,25869500.0000
2003-08-05,22614200.0000
2003-08-04,26526800.0000
2003-08-01,29760700.0000
2003-07-31,33305000.0000
2003-07-30,28089200.0000
2003-07-29,24844000.0000
2003-07-28,28357500.0000
2003-07-25,25027800.0000
2003-07-24,20806600.0000
2003-07-23,26627200.0000
2003-07-22,21825300.0000
2003-07-21,17375300.0000
2003-07-18,21900800.0000
2003-07-17,17863200.0000
2003-07-16,21489200.0000
2003-07-15,25182000.0000
2003-07-14,34463500.0000
2003-07-11,38578200.0000
2003-07-10,36489500.0000
2003-07-09,38592400.0000
2003-07-08,35140400.0000
2003-07-07,38263900.0000
2003-07-03,34571400.0000
2003-07-02,36824900.0000
2003-07-01,32827800.0000
2003-06-30,27184500.0000
2003-06-27,22225700.0000
2003-06-26,24601700.0000
2003-06-25,27402900.0000
2003-06-24,29765400.0000
2003-06-23,25692400.0000
2003-06-20,30583200.0000
2003-06-19,24760900.0000
2003-06-18,29461100.0000
2003-06-17,37618500.0000
2003-06-16,43414600.0000
2003-06-13,38973400.0000
2003-06-12,43995800.0000
2003-06-11,39080500.0000
2003-06-10,33807600.0000
2003-06-09,27581800.0000
2003-06-06,33572000.0000
2003-06-05,26750200.0000
2003-06-04,22120100.0000
2003-06-03,14687400.0000
2003-06-02,10304600.0000
2003-05-30,2957200.0000
2003-05-29,-1264100.0000
2003-05-28,2335000.0000
2003-05-27,-2085500.0000
2003-05-23,2562700.0000
2003-05-22,-3204100.0000
2003-05-21,-5700000.0000
2003-05-20,-2451300.0000
2003-05-19,1319000.0000
2003-05-16,5844600.0000
2003-05-15,621600.0000
2003-05-14,-4052700.0000
2003-05-13,-7480300.0000
2003-05-12,-3704700.0000
2003-05-09,-8782600.0000
2003-05-08,-12916200.0000
2003-05-07,-9978800.0000
2003-05-06,-14646500.0000
2003-05-05,-20106600.0000
2003-05-02,-13065500.0000
2003-05-01,-18744900.0000
2003-04-30,-15522600.0000
2003-04-29,-10010700.0000
2003-04-28,-14319200.0000
2003-04-25,-19813700.0000
2003-04-24,-16013100.0000
2003-04-23,-10833900.0000
2003-04-22,-19949200.0000
2003-04-21,-26360000.0000
2003-04-17,-29901400.0000
2003-04-16,-34372700.0000
2003-04-15,-31032700.0000
2003-04-14,-35188900.0000
2003-04-11,-38757700.0000
2003-04-10,-33817100.0000
2003-04-09,-28868500.0000
2003-04-08,-32942700.0000
2003-04-07,-28989000.0000
2003-04-04,-33924100.0000
2003-04-03,-30471900.0000
2003-04-02,-26980800.0000
2003-04-01,-31836300.0000
2003-03-31,-37502300.0000
2003-03-28,-31876300.0000
2003-03-27,-28840700.0000
2003-03-26,-33231900.0000
2003-03-25,-27427700.0000
2003-03-24,-31341600.0000
2003-03-21,-27637800.0000
2003-03-20,-34185100.0000
2003-03-19,-30461700.0000
2003-03-18,-34005900.0000
2003-03-17,-39979500.0000
2003-03-14,-45818100.0000
2003-03-13,-52298900.0000
2003-03-12,-58795200.0000
2003-03-11,-54506700.0000
2003-03-10,-51106300.0000
2003-03-07,-47401300.0000
2003-03-06,-41039400.0000
2003-03-05,-36541700.0000
2003-03-04,-31241100.0000
2003-03-03,-36703100.0000
2003-02-28,-32636800.0000
2003-02-27,-28675300.0000
2003-02-26,-31751100.0000
2003-02-25,-27907700.0000
2003-02-24,-23091500.0000
2003-02-21,-18750000.0000
2003-02-20,-23273300.0000
2003-02-19,-16151700.0000
2003-02-18,-18327600.0000
2003-02-14,-15665000.0000
2003-02-13,-18690100.0000
2003-02-12,-15823100.0000
2003-02-11,-13298700.0000
2003-02-10,-10566300.0000
2003-02-07,-12843200.0000
2003-02-06,-10548100.0000
2003-02-05,-8298300.0000
2003-02-04,-5224200.0000
2003-02-03,-8331900.0000
2003-01-31,-4312300.0000
2003-01-30,-7998100.0000
2003-01-29,-4207300.0000
2003-01-28,-4207300.0000
2003-01-27,-6618900.0000
2003-01-24,-4232500.0000
2003-01-23,-1762400.0000
2003-01-22,-4191800.0000
2003-01-21,-883100.0000
2003-01-17,1580700.0000
2003-01-16,3615600.0000
2003-01-15,1215800.0000
2003-01-14,3425500.0000
2003-01-13,5289000.0000
2003-01-10,2248100.0000
2003-01-09,5329200.0000
2003-01-08,2163100.0000
2003-01-07,-896100.0000
2003-01-06,2073600.0000
2003-01-03,4307700.0000
2003-01-02,2004700.0000
2002-12-31,-117800.0000
2002-12-30,-2210200.0000
2002-12-27,-4455300.0000
2002-12-26,-2792700.0000
2002-12-24,-1342700.0000
2002-12-23,-257700.0000
2002-12-20,-2461000.0000
2002-12-19,-7030300.0000
2002-12-18,-9754000.0000
2002-12-17,-11930300.0000
2002-12-16,-9804400.0000
2002-12-13,-12899200.0000
2002-12-12,-10625300.0000
2002-12-11,-7979900.0000
2002-12-10,-11279600.0000
2002-12-09,-8182300.0000
2002-12-06,-5232600.0000
2002-12-05,-8966300.0000
2002-12-04,-5101900.0000
2002-12-03,-2423100.0000
2002-12-02,-5292700.0000
2002-11-29,-7936300.0000
2002-11-27,-5498400.0000
2002-11-26,-9305200.0000
2002-11-25,-12472400.0000
2002-11-22,-9300200.0000
2002-11-21,-14783900.0000
2002-11-20,-20044600.0000
2002-11-19,-23454100.0000
2002-11-18,-26974500.0000
2002-11-15,-23581100.0000
2002-11-14,-26227600.0000
2002-11-13,-23079900.0000
2002-11-12,-19675000.0000
2002-11-11,-24414000.0000
2002-11-08,-20720600.0000
2002-11-07,-24968600.0000
2002-11-06,-20589800.0000
2002-11-05,-29243500.0000
2002-11-04,-33995700.0000
2002-11-01,-29069100.0000
2002-10-31,-32016000.0000
2002-10-30,-29102700.0000
2002-10-29,-32189100.0000
2002-10-28,-36286300.0000
2002-10-25,-31072600.0000
2002-10-24,-34412100.0000
2002-10-23,-30244600.0000
2002-10-22,-33599700.0000
2002-10-21,-29554000.0000
2002-10-18,-35589500.0000
2002-10-17,-28581800.0000
2002-10-16,-20007100.0000
2002-10-15,-12699100.0000
2002-10-14,-17413800.0000
2002-10-11,-12087500.0000
2002-10-10,-16170600.0000
2002-10-09,-20761900.0000
2002-10-08,-14442800.0000
2002-10-07,-10185300.0000
2002-10-04,-14552400.0000
2002-10-03,-6758000.0000
2002-10-02,-3100600.0000
2002-10-01,-121700.0000
2002-09-30,-3500500.0000
2002-09-27,605300.0000
2002-09-26,4093200.0000
2002-09-25,1764900.0000
2002-09-24,-1883000.0000
2002-09-23,1839200.0000
2002-09-20,5467400.0000
2002-09-19,363300.0000
2002-09-18,3475800.0000
2002-09-17,55200.0000
2002-09-16,3832100.0000
2002-09-13,515500.0000
2002-09-12,4096300.0000
2002-09-11,7019400.0000
2002-09-10,9488900.0000
2002-09-09,12105800.0000
2002-09-06,8907200.0000
2002-09-05,6503700.0000
2002-09-04,9474500.0000
2002-09-03,6606900.0000
2002-08-30,10173500.0000
2002-08-29,12335500.0000
2002-08-28,15963700.0000
2002-08-27,11828000.0000
2002-08-26,8949400.0000
2002-08-23,11975500.0000
2002-08-22,15577400.0000
2002-08-21,12718600.0000
2002-08-20,15716200.0000
2002-08-19,18707000.0000
2002-08-16,15075400.0000
2002-08-15,10400400.0000
2002-08-14,2782600.0000
2002-08-13,14913300.0000
2002-08-12,24576200.0000
2002-08-09,27447300.0000
2002-08-08,30815300.0000
2002-08-07,27009000.0000
2002-08-06,23524900.0000
2002-08-05,20448700.0000
2002-08-02,23595000.0000
2002-08-01,26532200.0000
2002-07-31,29906400.0000
2002-07-30,34298800.0000
2002-07-29,39512000.0000
2002-07-26,33915300.0000
2002-07-25,37317400.0000
2002-07-24,32172100.0000
2002-07-23,26590500.0000
2002-07-22,20982000.0000
2002-07-19,26727600.0000
2002-07-18,30989100.0000
2002-07-17,34615300.0000
2002-07-16,28274300.0000
2002-07-15,22820100.0000
2002-07-12,28029200.0000
2002-07-11,31257100.0000
2002-07-10,25560200.0000
2002-07-09,32128800.0000
2002-07-08,34763400.0000
2002-07-05,37453700.0000
2002-07-03,35648000.0000
2002-07-02,38681300.0000
2002-07-01,41559500.0000
2002-06-28,45072800.0000
2002-06-27,39531500.0000
2002-06-26,36156000.0000
2002-06-25,39531300.0000
2002-06-24,35592300.0000
2002-06-21,39344200.0000
2002-06-20,43012500.0000
2002-06-19,40340900.0000
2002-06-18,42306400.0000
2002-06-17,44290600.0000
2002-06-14,41222200.0000
2002-06-13,38684600.0000
2002-06-12,41063500.0000
2002-06-11,38880500.0000
2002-06-10,40700000.0000
2002-06-07,38849300.0000
2002-06-06,35861700.0000
2002-06-05,37625900.0000
2002-06-04,35983800.0000
2002-06-03,38763700.0000
2002-05-31,41690200.0000
2002-05-30,44288600.0000
2002-05-29,41226600.0000
2002-05-28,41226600.0000
2002-05-24,43656100.0000
2002-05-23,45854200.0000
2002-05-22,48483000.0000
2002-05-21,46042000.0000
2002-05-20,48650300.0000
2002-05-17,51090700.0000
2002-05-16,48672400.0000
2002-05-15,46400300.0000
2002-05-14,48610500.0000
2002-05-13,45178300.0000
2002-05-10,42766100.0000
2002-05-09,47030900.0000
2002-05-08,44619100.0000
2002-05-07,41797000.0000
2002-05-06,45430700.0000
2002-05-03,47949900.0000
2002-05-02,50069300.0000
2002-05-01,52686100.0000
2002-04-30,48397200.0000
2002-04-29,42876100.0000
2002-04-26,36424600.0000
2002-04-25,39209900.0000
2002-04-24,43518700.0000
2002-04-23,46831200.0000
2002-04-22,52229300.0000
2002-04-19,47870200.0000
2002-04-18,56228700.0000
2002-04-17,72951900.0000
2002-04-16,83636700.0000
2002-04-15,81531300.0000
2002-04-12,83549100.0000
2002-04-11,85607900.0000
2002-04-10,89365400.0000
2002-04-09,85931200.0000
2002-04-08,88114800.0000
2002-04-05,85711600.0000
2002-04-04,88366100.0000
2002-04-03,85706100.0000
2002-04-02,90460700.0000
2002-04-01,87033100.0000
2002-03-28,90029900.0000
2002-03-27,85941000.0000
2002-03-26,81033200.0000
2002-03-25,78757100.0000
2002-03-22,81286000.0000
2002-03-21,84275000.0000
2002-03-20,81566800.0000
2002-03-19,83960400.0000
2002-03-18,81191600.0000
2002-03-15,84284500.0000
2002-03-14,77924400.0000
2002-03-13,83351100.0000
2002-03-12,86766400.0000
2002-03-11,90857500.0000
2002-03-08,86233200.0000
2002-03-07,81893100.0000
2002-03-06,85752200.0000
2002-03-05,82061500.0000
2002-03-04,85667700.0000
2002-03-01,81924100.0000
2002-02-28,77987300.0000
2002-02-27,73887900.0000
2002-02-26,69342600.0000
2002-02-25,65462300.0000
2002-02-22,62151800.0000
2002-02-21,58003200.0000
2002-02-20,52988600.0000
2002-02-19,58041800.0000
2002-02-15,63760100.0000
2002-02-14,60024200.0000
2002-02-13,63169500.0000
2002-02-12,57581600.0000
2002-02-11,53137500.0000
2002-02-08,49160600.0000
2002-02-07,46603100.0000
2002-02-06,44463600.0000
2002-02-05,41068500.0000
2002-02-04,44321700.0000
2002-02-01,48811100.0000
2002-01-31,44082400.0000
2002-01-30,39691700.0000
2002-01-29,42936000.0000
2002-01-28,45576900.0000
2002-01-25,43566700.0000
2002-01-24,40475900.0000
2002-01-23,34804200.0000
2002-01-22,43686400.0000
2002-01-18,40890300.0000
2002-01-17,38085000.0000
2002-01-16,34992300.0000
2002-01-15,38775600.0000
2002-01-14,35529100.0000
2002-01-11,38250500.0000
2002-01-10,41683900.0000
2002-01-09,44406700.0000
2002-01-08,48981100.0000
2002-01-07,53192100.0000
2002-01-04,47080200.0000
2002-01-03,42999100.0000
2002-01-02,39507200.0000
2001-12-31,43053000.0000
2001-12-28,45361900.0000
2001-12-27,43013900.0000
2001-12-26,40842000.0000
2001-12-24,38920800.0000
2001-12-21,40166600.0000
2001-12-20,33237500.0000
2001-12-19,28799600.0000
2001-12-18,24031900.0000
2001-12-17,20865900.0000
2001-12-14,23623300.0000
2001-12-13,21106300.0000
2001-12-12,18393500.0000
2001-12-11,22365600.0000
2001-12-10,19479100.0000
2001-12-07,23332000.0000
2001-12-06,18832200.0000
2001-12-05,12561500.0000
2001-12-04,7911000.0000
2001-12-03,4710600.0000
2001-11-30,7803300.0000
2001-11-29,11434000.0000
2001-11-28,7996900.0000
2001-11-27,11839900.0000
2001-11-26,15187400.0000
2001-11-23,11805900.0000
2001-11-21,10637800.0000
2001-11-20,12595600.0000
2001-11-19,16052600.0000
2001-11-16,12244800.0000
2001-11-15,8335100.0000
2001-11-14,5415600.0000
2001-11-13,1721000.0000
2001-11-12,-1396800.0000
2001-11-09,4962400.0000
2001-11-08,18724300.0000
2001-11-07,15877100.0000
2001-11-06,18866000.0000
2001-11-05,15495300.0000
2001-11-02,11121600.0000
2001-11-01,6556500.0000
2001-10-31,2006000.0000
2001-10-30,6596700.0000
2001-10-29,12055300.0000
2001-10-26,22080500.0000
2001-10-25,10560600.0000
2001-10-24,5349200.0000
2001-10-23,1556300.0000
2001-10-22,-2357000.0000
2001-10-19,-5755700.0000
2001-10-18,-8988800.0000
2001-10-17,-3517000.0000
2001-10-16,572900.0000
2001-10-15,3991400.0000
2001-10-12,8314000.0000
2001-10-11,13419700.0000
2001-10-10,8032800.0000
2001-10-09,12552800.0000
2001-10-08,15982900.0000
2001-10-05,10813300.0000
2001-10-04,14785900.0000
2001-10-03,21247700.0000
2001-10-02,12665700.0000
2001-10-01,5587900.0000
2001-09-28,12509400.0000
2001-09-27,19290000.0000
2001-09-26,10274100.0000
2001-09-25,16642600.0000
2001-09-24,6431900.0000
2001-09-21,-7669700.0000
2001-09-20,-21196200.0000
2001-09-19,-9152400.0000
2001-09-18,5992600.0000
2001-09-17,22787300.0000
2001-09-10,44058700.0000
2001-09-07,50677200.0000
2001-09-06,58793400.0000
2001-09-05,62736100.0000
2001-09-04,59380500.0000
2001-08-31,62626200.0000
2001-08-30,60686500.0000
2001-08-29,63231700.0000
2001-08-28,66773300.0000
2001-08-27,71257700.0000
2001-08-24,72952000.0000
2001-08-23,70600100.0000
2001-08-22,72204300.0000
