Dates,STOCH Values
2000-05-30,70.4561
2000-05-26,67.9170
2000-05-25,49.3452
2000-05-24,50.3121
2000-05-23,35.8075
2000-05-22,29.8066
2000-05-19,27.8973
2000-05-18,27.3038
2000-05-17,29.3794
2000-05-16,26.5815
2000-05-15,39.0168
2000-05-12,34.2529
2000-05-11,46.1312
2000-05-10,56.2159
2000-05-09,50.2204
2000-05-08,47.9248
2000-05-05,46.3048
2000-05-04,46.5204
2000-05-03,52.0338
2000-05-02,44.4693
2000-05-01,62.8638
2000-04-28,65.1117
2000-04-27,77.1712
2000-04-26,79.0103
2000-04-25,86.8401
2000-04-24,87.3915
2000-04-20,90.7712
2000-04-19,94.1185
2000-04-18,89.0079
2000-04-17,90.8036
2000-04-14,75.2715
2000-04-13,82.1015
2000-04-12,53.7085
2000-04-11,52.9093
2000-04-10,28.9969
2000-04-07,26.1145
2000-04-06,16.7301
2000-04-05,7.9669
2000-04-04,19.7328
2000-04-03,16.1090
2000-03-31,29.5916
2000-03-30,35.1226
2000-03-29,37.1820
2000-03-28,37.5434
2000-03-27,40.6808
2000-03-24,38.8799
2000-03-23,49.8950
2000-03-22,45.6191
2000-03-21,64.0460
2000-03-20,65.1859
2000-03-17,69.5553
2000-03-16,81.3331
2000-03-15,61.7629
2000-03-14,62.1468
2000-03-13,49.3828
2000-03-10,41.8086
2000-03-09,51.9567
2000-03-08,44.1929
2000-03-07,66.8884
2000-03-06,69.8687
2000-03-03,77.4595
2000-03-02,86.6037
2000-03-01,72.1939
2000-02-29,75.9059
2000-02-28,55.2974
2000-02-25,54.0719
2000-02-24,39.6934
2000-02-23,35.9144
2000-02-22,37.6905
2000-02-18,29.0941
2000-02-17,49.3400
2000-02-16,48.0631
2000-02-15,66.9940
2000-02-14,70.8629
2000-02-11,74.4134
2000-02-10,82.0559
2000-02-09,75.4296
2000-02-08,70.3215
2000-02-07,75.1500
2000-02-04,73.9116
2000-02-03,77.2095
2000-02-02,81.2169
2000-02-01,74.5891
2000-01-31,76.5002
2000-01-28,64.6871
2000-01-27,66.0501
2000-01-26,52.3617
2000-01-25,51.5109
2000-01-24,41.9229
2000-01-21,39.5240
2000-01-20,36.3739
2000-01-19,34.7336
2000-01-18,43.8089
2000-01-14,34.8641
2000-01-13,58.2887
2000-01-12,61.8290
2000-01-11,77.4519
2000-01-10,78.1731
2000-01-07,87.2676
2000-01-06,92.3538
2000-01-05,90.7178
2000-01-04,91.2761
2000-01-03,83.5738
1999-12-31,88.5236
1999-12-30,71.2675
1999-12-29,70.9218
1999-12-28,50.9313
1999-12-27,54.3570
1999-12-23,32.7849
1999-12-22,27.5150
1999-12-21,24.3725
1999-12-20,16.4826
1999-12-17,31.4380
1999-12-16,29.1198
1999-12-15,49.4944
1999-12-14,48.7116
1999-12-13,62.6462
1999-12-10,70.6519
1999-12-09,65.1403
1999-12-08,68.5751
1999-12-07,53.2935
1999-12-06,56.1939
1999-12-03,35.2080
1999-12-02,35.1116
1999-12-01,23.3458
1999-11-30,14.3184
1999-11-29,23.6882
1999-11-26,20.6075
1999-11-24,41.2442
1999-11-23,36.1387
1999-11-22,61.8715
1999-11-19,66.9864
1999-11-18,77.7304
1999-11-17,82.4894
1999-11-16,78.6918
1999-11-15,83.7153
1999-11-12,68.8176
1999-11-11,69.8706
