Dates,HT_SINE Values
2001-06-07,-0.9325
2001-06-06,-0.8175
2001-06-05,-0.9853
2001-06-04,-0.6794
2001-06-01,-0.9993
2001-05-31,-0.4788
2001-05-30,-0.9593
2001-05-29,-0.0682
2001-05-25,-0.7537
2001-05-24,0.2151
2001-05-23,-0.5384
2001-05-22,0.6381
2001-05-21,-0.0932
2001-05-18,0.8404
2001-05-17,0.2110
2001-05-16,0.9928
2001-05-15,0.6171
2001-05-14,0.9501
2001-05-11,0.8924
2001-05-10,0.8225
2001-05-09,0.9838
2001-05-08,0.6331
2001-05-07,0.9950
2001-05-04,0.4840
2001-05-03,0.9610
2001-05-02,0.3826
2001-05-01,0.9239
2001-04-30,0.3145
2001-04-27,0.8936
2001-04-26,0.2238
2001-04-25,0.8474
2001-04-24,0.1013
2001-04-23,0.7751
2001-04-20,-0.0961
2001-04-19,0.6359
2001-04-18,-0.2050
2001-04-17,0.5471
2001-04-16,-0.1042
2001-04-12,0.6296
2001-04-11,-0.1090
2001-04-10,0.6258
2001-04-09,-0.0035
2001-04-06,0.7046
2001-04-05,-0.0366
2001-04-04,0.6807
2001-04-03,-0.2293
2001-04-02,0.5261
2001-03-30,-0.1386
2001-03-29,0.6023
2001-03-28,-0.2146
2001-03-27,0.5389
2001-03-26,-0.2959
2001-03-23,0.4662
2001-03-22,-0.5245
2001-03-21,0.2312
2001-03-20,-0.7229
2001-03-19,-0.0225
2001-03-16,-0.8767
2001-03-15,-0.2798
2001-03-14,-0.9803
2001-03-13,-0.5533
2001-03-12,-0.9928
2001-03-09,-0.7869
2001-03-08,-0.9070
2001-03-07,-0.9391
2001-03-06,-0.7539
2001-03-05,-0.9976
2001-03-02,-0.5177
2001-03-01,-0.9710
2001-02-28,-0.3538
2001-02-27,-0.9115
2001-02-26,-0.1875
2001-02-23,-0.8272
2001-02-22,0.0011
2001-02-21,-0.7063
2001-02-20,0.0151
2001-02-16,-0.6963
2001-02-15,0.0985
2001-02-14,-0.6340
2001-02-13,0.1646
2001-02-12,-0.5811
2001-02-09,0.2208
2001-02-08,-0.5336
2001-02-07,0.3323
2001-02-06,-0.4320
2001-02-05,0.4861
2001-02-02,-0.2743
2001-02-01,0.8207
2001-01-31,0.1763
2001-01-30,0.9648
2001-01-29,0.4964
2001-01-26,0.9937
2001-01-25,0.7821
2001-01-24,0.9147
2001-01-23,0.9325
2001-01-22,0.7776
2001-01-19,0.9944
2001-01-18,0.5791
2001-01-17,0.9860
2001-01-16,0.3384
2001-01-12,0.9047
2001-01-11,0.0502
2001-01-10,0.7417
2001-01-09,-0.1367
2001-01-08,0.6038
2001-01-05,-0.3040
2001-01-04,0.4587
2001-01-03,-0.5160
2001-01-02,0.2408
2000-12-29,-0.6395
2000-12-28,0.0915
2000-12-27,-0.4097
2000-12-26,0.3553
2000-12-22,0.2557
2000-12-21,0.8644
2000-12-20,0.5004
2000-12-19,0.9660
2000-12-18,0.2783
2000-12-15,0.8759
2000-12-14,-0.6871
2000-12-13,0.0280
2000-12-12,-0.9463
2000-12-11,-0.4404
2000-12-08,-0.9993
2000-12-07,-0.7333
2000-12-06,-0.9353
2000-12-05,-0.9115
2000-12-04,-0.6082
2000-12-01,-0.9914
2000-11-30,-0.2397
2000-11-29,-0.8560
2000-11-28,0.1730
2000-11-27,-0.5741
2000-11-24,0.7546
2000-11-22,0.0696
2000-11-21,0.9480
2000-11-20,0.4453
2000-11-17,1.0000
2000-11-16,0.7118
2000-11-15,0.9499
2000-11-14,0.8927
2000-11-13,0.8124
2000-11-10,0.9868
2000-11-09,0.5919
2000-11-08,0.9885
2000-11-07,0.4268
2000-11-06,0.9413
2000-11-03,0.1342
2000-11-02,0.7956
2000-11-01,-0.0287
2000-10-31,0.6865
2000-10-30,-0.2552
2000-10-27,0.5033
2000-10-26,-0.4613
2000-10-25,0.3012
2000-10-24,-0.6450
2000-10-23,0.0843
2000-10-20,-0.8179
2000-10-19,-0.1715
2000-10-18,-0.9437
2000-10-17,-0.4333
2000-10-16,-0.9983
2000-10-13,-0.7467
2000-10-12,-0.8319
2000-10-11,-0.9806
2000-10-10,-0.5162
2000-10-09,-0.9706
2000-10-06,-0.3552
2000-10-05,-0.9122
2000-10-04,-0.3553
2000-10-03,-0.9122
2000-10-02,-0.5145
2000-09-29,-0.9701
2000-09-28,-0.2523
2000-09-27,-0.8626
2000-09-26,0.0398
2000-09-25,-0.6784
2000-09-22,0.3031
2000-09-21,-0.4595
2000-09-20,0.4506
2000-09-19,-0.3127
2000-09-18,0.5358
2000-09-15,-0.2181
2000-09-14,0.3544
2000-09-13,-0.4106
2000-09-12,-0.3582
2000-09-11,-0.9135
2000-09-08,-0.5917
2000-09-07,-0.9884
2000-09-06,-0.6666
2000-09-05,-0.9984
2000-09-01,-0.7092
2000-08-31,-1.0000
2000-08-30,-0.7319
2000-08-29,-0.9994
2000-08-28,-0.6621
2000-08-25,-0.9981
2000-08-24,-0.6760
2000-08-23,-0.9991
2000-08-22,-0.7414
2000-08-21,-0.9988
2000-08-18,-0.7492
2000-08-17,-0.9981
2000-08-16,-0.7381
2000-08-15,-0.9990
2000-08-14,-0.6831
2000-08-11,-0.9994
2000-08-10,-0.5983
2000-08-09,-0.9896
2000-08-08,-0.4646
2000-08-07,-0.9547
2000-08-04,-0.2852
2000-08-03,-0.8794
2000-08-02,-0.1964
2000-08-01,-0.8322
2000-07-31,-0.1464
2000-07-28,-0.8030
2000-07-27,-0.0135
2000-07-26,-0.7166
2000-07-25,0.1021
2000-07-24,-0.6313
2000-07-21,0.1303
2000-07-20,-0.6090
2000-07-19,-0.0261
2000-07-18,-0.7253
2000-07-17,-0.3601
2000-07-14,-0.9143
2000-07-13,-0.3968
2000-07-12,-0.9296
2000-07-11,-0.6822
2000-07-10,-0.9994
2000-07-07,-0.7323
2000-07-06,-0.9993
2000-07-05,-0.7239
2000-07-03,-0.9997
2000-06-30,-0.6566
2000-06-29,-0.9976
2000-06-28,-0.6407
2000-06-27,-0.9960
2000-06-26,-0.4930
2000-06-23,-0.9638
2000-06-22,-0.3140
2000-06-21,-0.8934
2000-06-20,-0.0586
2000-06-19,-0.7473
2000-06-16,0.1070
2000-06-15,-0.6274
2000-06-14,0.2220
2000-06-13,-0.5325
2000-06-12,0.4196
2000-06-09,-0.3451
2000-06-08,0.5850
2000-06-07,-0.1598
2000-06-06,0.6912
2000-06-05,-0.0222
2000-06-02,0.7916
2000-06-01,0.1277
2000-05-31,0.3894
2000-05-30,-0.3759
2000-05-26,-0.9854
2000-05-25,-0.8172
2000-05-24,-0.9943
2000-05-23,-0.7787
2000-05-22,-0.9672
2000-05-19,-0.8635
2000-05-18,-0.9490
2000-05-17,-0.8939
2000-05-16,-0.8770
2000-05-15,-0.9599
2000-05-12,-0.7702
2000-05-11,-0.9956
2000-05-10,-0.7083
2000-05-09,-1.0000
2000-05-08,-0.3833
2000-05-05,-0.9241
2000-05-04,-0.1066
2000-05-03,-0.7785
2000-05-02,0.2019
2000-05-01,-0.5497
2000-04-28,0.5125
2000-04-27,-0.2447
2000-04-26,0.7858
2000-04-25,0.1183
2000-04-24,0.9685
2000-04-20,0.5086
2000-04-19,0.9675
2000-04-18,0.8629
2000-04-17,0.5912
2000-04-14,0.9883
2000-04-13,-0.1009
2000-04-12,0.6321
2000-04-11,-0.5716
2000-04-10,0.1761
2000-04-07,-0.8275
2000-04-06,-0.1881
2000-04-05,-0.9829
2000-04-04,-0.5650
2000-04-03,-0.9484
2000-03-31,-0.8948
2000-03-30,-0.6812
2000-03-29,-0.9994
2000-03-28,-0.4409
2000-03-27,-0.9464
2000-03-24,-0.1751
2000-03-23,-0.8200
2000-03-22,0.4938
2000-03-21,-0.2657
2000-03-20,0.7674
2000-03-17,0.0893
2000-03-16,0.9210
2000-03-15,0.3758
2000-03-14,0.9988
2000-03-13,0.7415
2000-03-10,-0.9260
2000-03-09,-0.3878
2000-03-08,-1.0000
2000-03-07,-0.7116
2000-03-06,-0.9997
2000-03-03,-0.6899
2000-03-02,-0.9700
2000-03-01,-0.8577
2000-02-29,-0.8864
2000-02-28,-0.9541
2000-02-25,-0.7341
2000-02-24,-0.9992
2000-02-23,-0.5094
2000-02-22,-0.9687
2000-02-18,-0.0247
2000-02-17,-0.7244
2000-02-16,0.3382
2000-02-15,-0.4263
2000-02-14,0.6002
2000-02-11,-0.1412
2000-02-10,0.7244
2000-02-09,0.0247
2000-02-08,0.5603
2000-02-07,-0.1895
2000-02-04,-0.8654
2000-02-03,-0.9663
2000-02-02,-0.9401
2000-02-01,-0.9058
