Dates,MAMA Values
2000-05-30,54.7254
2000-05-26,52.5468
2000-05-25,54.6705
2000-05-24,52.5359
2000-05-23,54.6246
2000-05-22,52.5251
2000-05-19,54.5969
2000-05-18,52.5146
2000-05-17,54.5620
2000-05-16,52.5041
2000-05-15,54.5301
2000-05-12,52.4938
2000-05-11,54.5033
2000-05-10,52.4836
2000-05-09,54.4684
2000-05-08,52.4734
2000-05-05,54.4331
2000-05-04,52.4634
2000-05-03,54.3889
2000-05-02,52.4535
2000-05-01,54.3589
2000-04-28,52.4438
2000-04-27,54.3249
2000-04-26,52.4341
2000-04-25,54.2884
2000-04-24,52.4246
2000-04-20,54.2498
2000-04-19,52.4153
2000-04-18,54.2089
2000-04-17,52.4060
2000-04-14,54.1704
2000-04-13,52.3970
2000-04-12,54.1503
2000-04-11,52.3881
2000-04-10,54.1584
2000-04-07,52.3792
2000-04-06,54.1687
2000-04-05,52.3703
2000-04-04,54.1975
2000-04-03,52.3612
2000-03-31,54.2300
2000-03-30,52.3520
2000-03-29,54.2464
2000-03-28,52.3426
2000-03-27,54.2529
2000-03-24,52.3330
2000-03-23,54.2438
2000-03-22,52.3234
2000-03-21,54.2460
2000-03-20,52.3137
2000-03-17,54.2461
2000-03-16,52.3040
2000-03-15,54.2330
2000-03-14,52.2942
2000-03-13,54.2198
2000-03-10,52.2845
2000-03-09,54.2148
2000-03-08,52.2748
2000-03-07,54.2271
2000-03-06,52.2650
2000-03-03,54.2418
2000-03-02,52.2552
2000-03-01,54.2393
2000-02-29,52.2452
2000-02-28,54.2432
2000-02-25,52.2352
2000-02-24,54.2512
2000-02-23,52.2251
2000-02-22,54.2560
2000-02-18,52.2149
2000-02-17,54.2755
2000-02-16,52.2046
2000-02-15,54.3054
2000-02-14,52.1942
2000-02-11,54.3141
2000-02-10,52.1836
2000-02-09,54.3033
2000-02-08,52.1729
2000-02-07,54.2964
2000-02-04,52.1622
2000-02-03,54.2986
2000-02-02,52.1515
2000-02-01,54.3242
2000-01-31,52.1407
2000-01-28,54.3416
2000-01-27,52.1297
2000-01-26,54.3605
2000-01-25,52.1186
2000-01-24,54.3968
2000-01-21,52.1073
2000-01-20,54.4283
2000-01-19,52.0958
2000-01-18,54.4573
2000-01-14,52.0841
2000-01-13,54.5004
2000-01-12,52.0722
2000-01-11,54.5266
2000-01-10,52.0600
2000-01-07,54.5560
2000-01-06,52.0476
2000-01-05,54.5793
2000-01-04,52.0350
2000-01-03,54.6056
1999-12-31,52.0222
1999-12-30,54.6318
1999-12-29,52.0092
1999-12-28,54.6764
1999-12-27,51.9960
1999-12-23,54.7241
1999-12-22,51.9826
1999-12-21,54.7849
1999-12-20,51.9688
1999-12-17,54.8529
1999-12-16,51.9546
