Dates,ADX Values
2009-08-28,9.7112
2009-08-27,9.7584
2009-08-26,9.8050
2009-08-25,9.8450
2009-08-24,9.8853
2009-08-21,9.9229
2009-08-20,9.9553
2009-08-19,9.9843
2009-08-18,10.0106
2009-08-17,10.0387
2009-08-14,10.0662
2009-08-13,10.0952
2009-08-12,10.1287
2009-08-11,10.1621
2009-08-10,10.1928
2009-08-07,10.2246
2009-08-06,10.2572
2009-08-05,10.2854
2009-08-04,10.3091
2009-08-03,10.3323
2009-07-31,10.3544
2009-07-30,10.3750
2009-07-29,10.3966
2009-07-28,10.4152
2009-07-27,10.4335
2009-07-24,10.4489
2009-07-23,10.4652
2009-07-22,10.4806
2009-07-21,10.4991
2009-07-20,10.5193
2009-07-17,10.5351
2009-07-16,10.5510
2009-07-15,10.5664
2009-07-14,10.5796
2009-07-13,10.5912
2009-07-10,10.6027
2009-07-09,10.6108
2009-07-08,10.6192
2009-07-07,10.6271
2009-07-06,10.6351
2009-07-02,10.6456
2009-07-01,10.6580
2009-06-30,10.6743
2009-06-29,10.6906
2009-06-26,10.7048
2009-06-25,10.7183
2009-06-24,10.7314
2009-06-23,10.7445
2009-06-22,10.7613
2009-06-19,10.7885
2009-06-18,10.8199
2009-06-17,10.8508
2009-06-16,10.8814
2009-06-15,10.9140
2009-06-12,10.9475
2009-06-11,10.9841
2009-06-10,11.0218
2009-06-09,11.0614
2009-06-08,11.1017
2009-06-05,11.1420
2009-06-04,11.1853
2009-06-03,11.2222
2009-06-02,11.2544
2009-06-01,11.2867
2009-05-29,11.3146
2009-05-28,11.3346
2009-05-27,11.3529
2009-05-26,11.3719
2009-05-22,11.3910
2009-05-21,11.4081
2009-05-20,11.4252
2009-05-19,11.4471
2009-05-18,11.4671
2009-05-15,11.4857
2009-05-14,11.5027
2009-05-13,11.5194
2009-05-12,11.5349
2009-05-11,11.5528
2009-05-08,11.5739
2009-05-07,11.5951
2009-05-06,11.6128
2009-05-05,11.6295
2009-05-04,11.6422
2009-05-01,11.6519
2009-04-30,11.6592
2009-04-29,11.6666
2009-04-28,11.6711
2009-04-27,11.6718
2009-04-24,11.6724
2009-04-23,11.6706
2009-04-22,11.6661
2009-04-21,11.6616
2009-04-20,11.6521
2009-04-17,11.6435
2009-04-16,11.6391
2009-04-15,11.6346
2009-04-14,11.6280
2009-04-13,11.6197
2009-04-09,11.6113
2009-04-08,11.6071
2009-04-07,11.5969
2009-04-06,11.5873
2009-04-03,11.5777
2009-04-02,11.5677
2009-04-01,11.5573
2009-03-31,11.5398
2009-03-30,11.5240
2009-03-27,11.5083
2009-03-26,11.4969
2009-03-25,11.4854
2009-03-24,11.4712
2009-03-23,11.4538
2009-03-20,11.4327
2009-03-19,11.4053
2009-03-18,11.3788
2009-03-17,11.3522
2009-03-16,11.3270
2009-03-13,11.3020
2009-03-12,11.2743
2009-03-11,11.2454
2009-03-10,11.2162
2009-03-09,11.1848
2009-03-06,11.1486
2009-03-05,11.1083
2009-03-04,11.0673
2009-03-03,11.0262
2009-03-02,10.9828
2009-02-27,10.9397
2009-02-26,10.9008
2009-02-25,10.8641
2009-02-24,10.8285
2009-02-23,10.7942
2009-02-20,10.7606
2009-02-19,10.7288
2009-02-18,10.7014
2009-02-17,10.6745
2009-02-13,10.6486
2009-02-12,10.6260
2009-02-11,10.5998
2009-02-10,10.5762
2009-02-09,10.5528
2009-02-06,10.5346
2009-02-05,10.5162
2009-02-04,10.4962
2009-02-03,10.4783
2009-02-02,10.4576
2009-01-30,10.4348
2009-01-29,10.4129
2009-01-28,10.3910
2009-01-27,10.3740
2009-01-26,10.3558
2009-01-23,10.3368
2009-01-22,10.3152
2009-01-21,10.2940
2009-01-20,10.2716
2009-01-16,10.2496
2009-01-15,10.2293
2009-01-14,10.2048
2009-01-13,10.1829
2009-01-12,10.1630
2009-01-09,10.1459
2009-01-08,10.1302
2009-01-07,10.1138
2009-01-06,10.0980
2009-01-05,10.0849
2009-01-02,10.0712
2008-12-31,10.0539
2008-12-30,10.0296
2008-12-29,10.0003
2008-12-26,9.9686
2008-12-24,9.9373
2008-12-23,9.9064
2008-12-22,9.8753
2008-12-19,9.8444
2008-12-18,9.8154
2008-12-17,9.7845
2008-12-16,9.7527
2008-12-15,9.7208
2008-12-12,9.6827
2008-12-11,9.6441
2008-12-10,9.6089
2008-12-09,9.5753
2008-12-08,9.5409
2008-12-05,9.5064
2008-12-04,9.4600
2008-12-03,9.4178
2008-12-02,9.3767
2008-12-01,9.3351
2008-11-28,9.2942
2008-11-26,9.2559
2008-11-25,9.2132
2008-11-24,9.1688
2008-11-21,9.1242
2008-11-20,9.0755
2008-11-19,9.0277
2008-11-18,8.9811
2008-11-17,8.9355
2008-11-14,8.8944
2008-11-13,8.8537
2008-11-12,8.8116
2008-11-11,8.7752
2008-11-10,8.7401
2008-11-07,8.7106
2008-11-06,8.6782
2008-11-05,8.6456
2008-11-04,8.6205
2008-11-03,8.6023
2008-10-31,8.5799
2008-10-30,8.5558
2008-10-29,8.5316
2008-10-28,8.5078
2008-10-27,8.4733
2008-10-24,8.4302
2008-10-23,8.3869
2008-10-22,8.3456
2008-10-21,8.2985
2008-10-20,8.2589
2008-10-17,8.2164
2008-10-16,8.1737
2008-10-15,8.1254
2008-10-14,8.0802
2008-10-13,8.0390
2008-10-10,7.9912
2008-10-09,7.9339
2008-10-08,7.8856
2008-10-07,7.8432
2008-10-06,7.8040
2008-10-03,7.7645
2008-10-02,7.7384
2008-10-01,7.7122
2008-09-30,7.6907
2008-09-29,7.6680
2008-09-26,7.6451
2008-09-25,7.6252
2008-09-24,7.6070
2008-09-23,7.5891
2008-09-22,7.5717
2008-09-19,7.5568
2008-09-18,7.5418
2008-09-17,7.5197
2008-09-16,7.5029
2008-09-15,7.4952
2008-09-12,7.4895
2008-09-11,7.4855
2008-09-10,7.4794
2008-09-09,7.4745
2008-09-08,7.4754
2008-09-05,7.4729
2008-09-04,7.4686
2008-09-03,7.4647
2008-09-02,7.4661
2008-08-29,7.4709
2008-08-28,7.4696
2008-08-27,7.4683
2008-08-26,7.4617
2008-08-25,7.4525
2008-08-22,7.4451
2008-08-21,7.4377
2008-08-20,7.4244
2008-08-19,7.4110
2008-08-18,7.3986
2008-08-15,7.3875
2008-08-14,7.3780
2008-08-13,7.3684
2008-08-12,7.3601
2008-08-11,7.3557
2008-08-08,7.3529
2008-08-07,7.3501
2008-08-06,7.3396
2008-08-05,7.3286
2008-08-04,7.3154
2008-08-01,7.2918
2008-07-31,7.2681
2008-07-30,7.2447
2008-07-29,7.2261
2008-07-28,7.2061
2008-07-25,7.1860
2008-07-24,7.1659
2008-07-23,7.1458
2008-07-22,7.1343
2008-07-21,7.1281
2008-07-18,7.1200
2008-07-17,7.1103
2008-07-16,7.0971
2008-07-15,7.0792
2008-07-14,7.0571
2008-07-11,7.0364
2008-07-10,7.0162
2008-07-09,7.0012
2008-07-08,6.9868
2008-07-07,6.9687
2008-07-03,6.9495
2008-07-02,6.9269
2008-07-01,6.9051
2008-06-30,6.8847
2008-06-27,6.8667
2008-06-26,6.8506
2008-06-25,6.8387
2008-06-24,6.8294
2008-06-23,6.8329
2008-06-20,6.8391
2008-06-19,6.8468
2008-06-18,6.8527
2008-06-17,6.8561
2008-06-16,6.8569
2008-06-13,6.8584
2008-06-12,6.8608
2008-06-11,6.8632
2008-06-10,6.8557
2008-06-09,6.8482
2008-06-06,6.8417
2008-06-05,6.8351
2008-06-04,6.8384
2008-06-03,6.8435
2008-06-02,6.8486
2008-05-30,6.8623
2008-05-29,6.8775
2008-05-28,6.8928
2008-05-27,6.9084
2008-05-23,6.9254
2008-05-22,6.9390
2008-05-21,6.9516
2008-05-20,6.9648
2008-05-19,6.9886
2008-05-16,7.0135
2008-05-15,7.0314
2008-05-14,7.0502
2008-05-13,7.0692
2008-05-12,7.0843
2008-05-09,7.0986
2008-05-08,7.1142
2008-05-07,7.1306
2008-05-06,7.1482
2008-05-05,7.1667
2008-05-02,7.1850
2008-05-01,7.2033
2008-04-30,7.2188
2008-04-29,7.2345
2008-04-28,7.2503
2008-04-25,7.2639
2008-04-24,7.2764
2008-04-23,7.2836
2008-04-22,7.2908
2008-04-21,7.2881
2008-04-18,7.2836
2008-04-17,7.2783
2008-04-16,7.2674
2008-04-15,7.2555
2008-04-14,7.2434
2008-04-11,7.2340
2008-04-10,7.2247
2008-04-09,7.2179
2008-04-08,7.2112
2008-04-07,7.1908
2008-04-04,7.1723
2008-04-03,7.1549
2008-04-02,7.1388
2008-04-01,7.1226
2008-03-31,7.1023
2008-03-28,7.0779
2008-03-27,7.0533
2008-03-26,7.0312
2008-03-25,7.0126
2008-03-24,6.9938
2008-03-20,6.9738
2008-03-19,6.9491
2008-03-18,6.9261
2008-03-17,6.9074
2008-03-14,6.8861
2008-03-13,6.8672
2008-03-12,6.8396
2008-03-11,6.8133
2008-03-10,6.7874
2008-03-07,6.7663
2008-03-06,6.7500
2008-03-05,6.7414
2008-03-04,6.7334
2008-03-03,6.7213
2008-02-29,6.7115
2008-02-28,6.7099
2008-02-27,6.7092
2008-02-26,6.7103
2008-02-25,6.7127
2008-02-22,6.7139
2008-02-21,6.7106
2008-02-20,6.7075
2008-02-19,6.7072
2008-02-15,6.7120
2008-02-14,6.7124
2008-02-13,6.7147
2008-02-12,6.7157
2008-02-11,6.7134
2008-02-08,6.7013
2008-02-07,6.6851
2008-02-06,6.6689
2008-02-05,6.6549
2008-02-04,6.6444
2008-02-01,6.6353
2008-01-31,6.6262
2008-01-30,6.6166
2008-01-29,6.6069
2008-01-28,6.5852
2008-01-25,6.5525
2008-01-24,6.5210
2008-01-23,6.4849
2008-01-22,6.4447
2008-01-18,6.4051
2008-01-17,6.3738
2008-01-16,6.3456
2008-01-15,6.3133
2008-01-14,6.2809
2008-01-11,6.2593
2008-01-10,6.2356
2008-01-09,6.2118
2008-01-08,6.1785
2008-01-07,6.1500
2008-01-04,6.1282
2008-01-03,6.1162
2008-01-02,6.1071
2007-12-31,6.0981
2007-12-28,6.0925
2007-12-27,6.0876
2007-12-26,6.0852
2007-12-24,6.0856
2007-12-21,6.0867
2007-12-20,6.0844
2007-12-19,6.0756
2007-12-18,6.0668
2007-12-17,6.0569
2007-12-14,6.0498
2007-12-13,6.0451
2007-12-12,6.0368
2007-12-11,6.0284
2007-12-10,6.0275
2007-12-07,6.0376
2007-12-06,6.0484
2007-12-05,6.0552
2007-12-04,6.0612
2007-12-03,6.0659
2007-11-30,6.0762
2007-11-29,6.0867
2007-11-28,6.1000
2007-11-27,6.1119
2007-11-26,6.1197
2007-11-23,6.1269
2007-11-21,6.1249
2007-11-20,6.1190
2007-11-19,6.1135
2007-11-16,6.1116
2007-11-15,6.1137
2007-11-14,6.1205
2007-11-13,6.1321
2007-11-12,6.1449
2007-11-09,6.1578
2007-11-08,6.1750
2007-11-07,6.1950
2007-11-06,6.2190
2007-11-05,6.2446
2007-11-02,6.2703
2007-11-01,6.2936
2007-10-31,6.3175
2007-10-30,6.3442
2007-10-29,6.3706
2007-10-26,6.3939
2007-10-25,6.4139
2007-10-24,6.4340
2007-10-23,6.4446
2007-10-22,6.4588
2007-10-19,6.4699
2007-10-18,6.4849
2007-10-17,6.5031
2007-10-16,6.5210
2007-10-15,6.5367
2007-10-12,6.5569
2007-10-11,6.5804
2007-10-10,6.6039
2007-10-09,6.6343
2007-10-08,6.6618
2007-10-05,6.6879
2007-10-04,6.7109
2007-10-03,6.7223
2007-10-02,6.7338
2007-10-01,6.7418
2007-09-28,6.7503
2007-09-27,6.7621
2007-09-26,6.7740
2007-09-25,6.7866
2007-09-24,6.8022
2007-09-21,6.8220
2007-09-20,6.8436
2007-09-19,6.8715
2007-09-18,6.9017
2007-09-17,6.9344
2007-09-14,6.9657
2007-09-13,6.9976
2007-09-12,7.0286
2007-09-11,7.0619
2007-09-10,7.0965
2007-09-07,7.1247
2007-09-06,7.1550
2007-09-05,7.1855
2007-09-04,7.2162
2007-08-31,7.2421
2007-08-30,7.2742
2007-08-29,7.3032
2007-08-28,7.3321
2007-08-27,7.3610
2007-08-24,7.3958
2007-08-23,7.4296
2007-08-22,7.4635
2007-08-21,7.5002
2007-08-20,7.5316
2007-08-17,7.5632
2007-08-16,7.5949
2007-08-15,7.6181
2007-08-14,7.6539
2007-08-13,7.6820
2007-08-10,7.7035
2007-08-09,7.7335
2007-08-08,7.7484
2007-08-07,7.7528
2007-08-06,7.7521
2007-08-03,7.7515
2007-08-02,7.7420
2007-08-01,7.7338
2007-07-31,7.7295
2007-07-30,7.7239
2007-07-27,7.7154
2007-07-26,7.7068
2007-07-25,7.6983
2007-07-24,7.6721
2007-07-23,7.6531
2007-07-20,7.6380
2007-07-19,7.6232
2007-07-18,7.6140
2007-07-17,7.6050
2007-07-16,7.5938
2007-07-13,7.5845
2007-07-12,7.5751
2007-07-11,7.5714
2007-07-10,7.5677
2007-07-09,7.5646
2007-07-06,7.5615
2007-07-05,7.5659
2007-07-03,7.5730
2007-07-02,7.5817
2007-06-29,7.5942
2007-06-28,7.6093
2007-06-27,7.6274
2007-06-26,7.6482
2007-06-25,7.6637
2007-06-22,7.6794
2007-06-21,7.6919
2007-06-20,7.7044
2007-06-19,7.7135
2007-06-18,7.7206
2007-06-15,7.7245
2007-06-14,7.7257
2007-06-13,7.7235
2007-06-12,7.7248
2007-06-11,7.7296
2007-06-08,7.7289
2007-06-07,7.7303
2007-06-06,7.7278
2007-06-05,7.7216
2007-06-04,7.7103
2007-06-01,7.6960
2007-05-31,7.6817
2007-05-30,7.6628
2007-05-29,7.6450
2007-05-25,7.6322
2007-05-24,7.6213
2007-05-23,7.6104
2007-05-22,7.6081
2007-05-21,7.6014
2007-05-18,7.5947
2007-05-17,7.5888
2007-05-16,7.5841
2007-05-15,7.5857
2007-05-14,7.5874
2007-05-11,7.5939
2007-05-10,7.6006
2007-05-09,7.6058
2007-05-08,7.6084
2007-05-07,7.6117
2007-05-04,7.6150
2007-05-03,7.6206
2007-05-02,7.6247
2007-05-01,7.6289
2007-04-30,7.6361
2007-04-27,7.6419
2007-04-26,7.6459
2007-04-25,7.6467
2007-04-24,7.6505
2007-04-23,7.6518
2007-04-20,7.6557
2007-04-19,7.6600
2007-04-18,7.6644
2007-04-17,7.6709
2007-04-16,7.6887
2007-04-13,7.7066
2007-04-12,7.7236
2007-04-11,7.7416
2007-04-10,7.7586
2007-04-09,7.7745
2007-04-05,7.7901
2007-04-04,7.8068
2007-04-03,7.8239
2007-04-02,7.8425
2007-03-30,7.8658
2007-03-29,7.8870
2007-03-28,7.9061
2007-03-27,7.9259
2007-03-26,7.9418
2007-03-23,7.9580
2007-03-22,7.9742
2007-03-21,7.9925
2007-03-20,8.0108
2007-03-19,8.0269
2007-03-16,8.0431
2007-03-15,8.0594
2007-03-14,8.0758
2007-03-13,8.0949
2007-03-12,8.1106
2007-03-09,8.1264
2007-03-08,8.1485
2007-03-07,8.1724
2007-03-06,8.1978
2007-03-05,8.2278
2007-03-02,8.2580
2007-03-01,8.2860
2007-02-28,8.3141
2007-02-27,8.3437
2007-02-26,8.3735
2007-02-23,8.3907
2007-02-22,8.4021
2007-02-21,8.4126
2007-02-20,8.4231
2007-02-16,8.4348
2007-02-15,8.4430
2007-02-14,8.4519
2007-02-13,8.4666
2007-02-12,8.4842
2007-02-09,8.5000
2007-02-08,8.5149
2007-02-07,8.5299
2007-02-06,8.5404
2007-02-05,8.5529
2007-02-02,8.5638
2007-02-01,8.5748
2007-01-31,8.5858
2007-01-30,8.6035
2007-01-29,8.6348
2007-01-26,8.6685
2007-01-25,8.7024
2007-01-24,8.7310
2007-01-23,8.7577
2007-01-22,8.7846
2007-01-19,8.8127
2007-01-18,8.8292
2007-01-17,8.8458
2007-01-16,8.8624
2007-01-12,8.8829
2007-01-11,8.9026
2007-01-10,8.9192
2007-01-09,8.9359
2007-01-08,8.9526
2007-01-05,8.9705
2007-01-04,8.9847
2007-01-03,8.9997
2006-12-29,9.0089
2006-12-28,9.0211
2006-12-27,9.0343
2006-12-26,9.0463
2006-12-22,9.0599
2006-12-21,9.0735
2006-12-20,9.0828
2006-12-19,9.0922
2006-12-18,9.1021
2006-12-15,9.1104
2006-12-14,9.1157
2006-12-13,9.1236
2006-12-12,9.1303
2006-12-11,9.1356
2006-12-08,9.1429
2006-12-07,9.1501
2006-12-06,9.1565
2006-12-05,9.1589
2006-12-04,9.1639
2006-12-01,9.1705
2006-11-30,9.1791
2006-11-29,9.1897
2006-11-28,9.1972
2006-11-27,9.2071
2006-11-24,9.2170
2006-11-22,9.2183
2006-11-21,9.2171
2006-11-20,9.2159
2006-11-17,9.2242
2006-11-16,9.2325
2006-11-15,9.2416
2006-11-14,9.2571
2006-11-13,9.2779
2006-11-10,9.2967
2006-11-09,9.3150
2006-11-08,9.3351
2006-11-07,9.3575
2006-11-06,9.3842
2006-11-03,9.4261
2006-11-02,9.4702
2006-11-01,9.5145
2006-10-31,9.5567
2006-10-30,9.5996
2006-10-27,9.6401
2006-10-26,9.6832
2006-10-25,9.7265
2006-10-24,9.7591
2006-10-23,9.7835
2006-10-20,9.8118
2006-10-19,9.8394
2006-10-18,9.8669
2006-10-17,9.8939
2006-10-16,9.9247
2006-10-13,9.9550
2006-10-12,9.9848
2006-10-11,10.0137
2006-10-10,10.0495
2006-10-09,10.0820
2006-10-06,10.1119
2006-10-05,10.1393
2006-10-04,10.1678
2006-10-03,10.1969
2006-10-02,10.2332
2006-09-29,10.2765
2006-09-28,10.3220
2006-09-27,10.3659
2006-09-26,10.4115
2006-09-25,10.4599
2006-09-22,10.5114
2006-09-21,10.5623
2006-09-20,10.6115
2006-09-19,10.6575
2006-09-18,10.7002
2006-09-15,10.7457
2006-09-14,10.7913
2006-09-13,10.8358
2006-09-12,10.8804
2006-09-11,10.9170
2006-09-08,10.9527
2006-09-07,10.9866
2006-09-06,11.0229
2006-09-05,11.0647
2006-09-01,11.1099
2006-08-31,11.1538
2006-08-30,11.1966
2006-08-29,11.2385
2006-08-28,11.2807
2006-08-25,11.3192
2006-08-24,11.3597
2006-08-23,11.4059
2006-08-22,11.4564
2006-08-21,11.5078
2006-08-18,11.5605
2006-08-17,11.6159
2006-08-16,11.6742
2006-08-15,11.7311
2006-08-14,11.7794
2006-08-11,11.8281
2006-08-10,11.8789
2006-08-09,11.9299
2006-08-08,11.9875
2006-08-07,12.0469
2006-08-04,12.1049
2006-08-03,12.1651
2006-08-02,12.2226
2006-08-01,12.2839
2006-07-31,12.3404
2006-07-28,12.4002
2006-07-27,12.4592
2006-07-26,12.5186
2006-07-25,12.5724
2006-07-24,12.6222
2006-07-21,12.6817
2006-07-20,12.7452
2006-07-19,12.8007
2006-07-18,12.8581
2006-07-17,12.9202
2006-07-14,12.9806
2006-07-13,13.0406
2006-07-12,13.1007
2006-07-11,13.1573
2006-07-10,13.2148
2006-07-07,13.2676
2006-07-06,13.3207
2006-07-05,13.3720
2006-07-03,13.4236
2006-06-30,13.4605
2006-06-29,13.4949
2006-06-28,13.5294
2006-06-27,13.5672
2006-06-26,13.6011
2006-06-23,13.6305
2006-06-22,13.6583
2006-06-21,13.6829
2006-06-20,13.7030
2006-06-19,13.7255
2006-06-16,13.7468
2006-06-15,13.7663
2006-06-14,13.7886
2006-06-13,13.8232
2006-06-12,13.8674
2006-06-09,13.9068
2006-06-08,13.9343
2006-06-07,13.9625
2006-06-06,13.9847
2006-06-05,14.0069
2006-06-02,14.0163
2006-06-01,14.0199
2006-05-31,14.0271
2006-05-30,14.0354
2006-05-26,14.0419
2006-05-25,14.0406
2006-05-24,14.0395
2006-05-23,14.0383
2006-05-22,14.0181
2006-05-19,14.0004
2006-05-18,13.9855
2006-05-17,13.9675
2006-05-16,13.9456
2006-05-15,13.9119
2006-05-12,13.8799
2006-05-11,13.8338
2006-05-10,13.7816
2006-05-09,13.7292
2006-05-08,13.6836
2006-05-05,13.6362
2006-05-04,13.5914
2006-05-03,13.5518
2006-05-02,13.5163
2006-05-01,13.4816
2006-04-28,13.4535
2006-04-27,13.4241
2006-04-26,13.3940
2006-04-25,13.3632
2006-04-24,13.3220
2006-04-21,13.2731
2006-04-20,13.2265
2006-04-19,13.1811
2006-04-18,13.1404
2006-04-17,13.1062
2006-04-13,13.0714
2006-04-12,13.0310
2006-04-11,12.9905
2006-04-10,12.9645
2006-04-07,12.9385
2006-04-06,12.9147
2006-04-05,12.8876
2006-04-04,12.8645
2006-04-03,12.8428
2006-03-31,12.8178
2006-03-30,12.7936
2006-03-29,12.7677
2006-03-28,12.7418
2006-03-27,12.7178
2006-03-24,12.6909
2006-03-23,12.6624
2006-03-22,12.6359
2006-03-21,12.6062
2006-03-20,12.5749
2006-03-17,12.5448
2006-03-16,12.5179
2006-03-15,12.4953
2006-03-14,12.4759
2006-03-13,12.4595
2006-03-10,12.4429
2006-03-09,12.4308
2006-03-08,12.4215
2006-03-07,12.4186
2006-03-06,12.4128
2006-03-03,12.4071
2006-03-02,12.4000
2006-03-01,12.3977
2006-02-28,12.3967
2006-02-27,12.3950
2006-02-24,12.3833
2006-02-23,12.3729
2006-02-22,12.3596
2006-02-21,12.3462
2006-02-17,12.3383
2006-02-16,12.3322
2006-02-15,12.3265
2006-02-14,12.3215
2006-02-13,12.3166
2006-02-10,12.3126
2006-02-09,12.3074
2006-02-08,12.3022
2006-02-07,12.3007
2006-02-06,12.3001
2006-02-03,12.3013
2006-02-02,12.2993
2006-02-01,12.2946
2006-01-31,12.2905
2006-01-30,12.3010
2006-01-27,12.3116
2006-01-26,12.3222
2006-01-25,12.3353
2006-01-24,12.3525
2006-01-23,12.3686
2006-01-20,12.3873
2006-01-19,12.4027
2006-01-18,12.4109
2006-01-17,12.4172
2006-01-13,12.4198
2006-01-12,12.4216
2006-01-11,12.4189
2006-01-10,12.4169
2006-01-09,12.4199
2006-01-06,12.4224
2006-01-05,12.4225
2006-01-04,12.4194
2006-01-03,12.4146
2005-12-30,12.4129
2005-12-29,12.4061
2005-12-28,12.3932
2005-12-27,12.3821
2005-12-23,12.3708
2005-12-22,12.3536
2005-12-21,12.3393
2005-12-20,12.3250
2005-12-19,12.3125
2005-12-16,12.3016
2005-12-15,12.2850
2005-12-14,12.2669
2005-12-13,12.2481
2005-12-12,12.2340
2005-12-09,12.2231
2005-12-08,12.2125
2005-12-07,12.2018
2005-12-06,12.1922
2005-12-05,12.1805
2005-12-02,12.1705
2005-12-01,12.1563
2005-11-30,12.1432
2005-11-29,12.1308
2005-11-28,12.1134
2005-11-25,12.0983
2005-11-23,12.0804
2005-11-22,12.0621
2005-11-21,12.0473
2005-11-18,12.0324
2005-11-17,12.0238
2005-11-16,12.0105
2005-11-15,11.9975
2005-11-14,11.9892
2005-11-11,11.9831
2005-11-10,11.9802
2005-11-09,11.9772
2005-11-08,11.9780
2005-11-07,11.9796
2005-11-04,11.9780
2005-11-03,11.9764
2005-11-02,11.9754
2005-11-01,11.9773
2005-10-31,11.9764
2005-10-28,11.9755
2005-10-27,11.9786
2005-10-26,11.9846
2005-10-25,11.9892
2005-10-24,11.9797
2005-10-21,11.9703
2005-10-20,11.9619
2005-10-19,11.9449
2005-10-18,11.9306
2005-10-17,11.9211
2005-10-14,11.9117
2005-10-13,11.9013
2005-10-12,11.8916
2005-10-11,11.8790
2005-10-10,11.8669
2005-10-07,11.8537
2005-10-06,11.8421
2005-10-05,11.8263
2005-10-04,11.8130
2005-10-03,11.7962
2005-09-30,11.7814
2005-09-29,11.7667
2005-09-28,11.7560
2005-09-27,11.7453
2005-09-26,11.7375
2005-09-23,11.7333
2005-09-22,11.7412
2005-09-21,11.7524
2005-09-20,11.7637
2005-09-19,11.7668
2005-09-16,11.7699
2005-09-15,11.7640
2005-09-14,11.7593
2005-09-13,11.7545
2005-09-12,11.7423
2005-09-09,11.7311
2005-09-08,11.7197
2005-09-07,11.7117
2005-09-06,11.7040
2005-09-02,11.6947
2005-09-01,11.6879
2005-08-31,11.6688
2005-08-30,11.6484
2005-08-29,11.6252
2005-08-26,11.6019
2005-08-25,11.5809
2005-08-24,11.5534
2005-08-23,11.5257
2005-08-22,11.4973
2005-08-19,11.4676
2005-08-18,11.4420
2005-08-17,11.4176
2005-08-16,11.3919
2005-08-15,11.3661
2005-08-12,11.3397
2005-08-11,11.3139
2005-08-10,11.2889
2005-08-09,11.2638
2005-08-08,11.2378
2005-08-05,11.2162
2005-08-04,11.1921
2005-08-03,11.1680
2005-08-02,11.1441
2005-08-01,11.1213
2005-07-29,11.0985
2005-07-28,11.0732
2005-07-27,11.0481
2005-07-26,11.0167
2005-07-25,10.9889
2005-07-22,10.9624
2005-07-21,10.9381
2005-07-20,10.9109
2005-07-19,10.8838
2005-07-18,10.8600
2005-07-15,10.8391
2005-07-14,10.8180
2005-07-13,10.7960
2005-07-12,10.7754
2005-07-11,10.7547
2005-07-08,10.7301
2005-07-07,10.7064
2005-07-06,10.6829
2005-07-05,10.6546
2005-07-01,10.6292
2005-06-30,10.6021
2005-06-29,10.5747
2005-06-28,10.5668
2005-06-27,10.5597
2005-06-24,10.5557
2005-06-23,10.5467
2005-06-22,10.5296
2005-06-21,10.5098
2005-06-20,10.4868
2005-06-17,10.4579
2005-06-16,10.4281
2005-06-15,10.4006
2005-06-14,10.3729
2005-06-13,10.3451
2005-06-10,10.3103
2005-06-09,10.2766
2005-06-08,10.2427
2005-06-07,10.2074
2005-06-06,10.1652
2005-06-03,10.1242
2005-06-02,10.0865
2005-06-01,10.0508
2005-05-31,10.0178
2005-05-27,9.9846
2005-05-26,9.9549
2005-05-25,9.9270
2005-05-24,9.9046
2005-05-23,9.8814
2005-05-20,9.8604
2005-05-19,9.8393
2005-05-18,9.8181
2005-05-17,9.7967
2005-05-16,9.7826
2005-05-13,9.7708
2005-05-12,9.7590
2005-05-11,9.7367
2005-05-10,9.7144
2005-05-09,9.6871
2005-05-06,9.6672
2005-05-05,9.6471
2005-05-04,9.6312
2005-05-03,9.6149
2005-05-02,9.5988
2005-04-29,9.5853
2005-04-28,9.5730
2005-04-27,9.5586
2005-04-26,9.5440
2005-04-25,9.5298
2005-04-22,9.5115
2005-04-21,9.4976
2005-04-20,9.4806
2005-04-19,9.4670
2005-04-18,9.4534
2005-04-15,9.4448
2005-04-14,9.4313
2005-04-13,9.4105
2005-04-12,9.3876
2005-04-11,9.3645
2005-04-08,9.3349
2005-04-07,9.3090
2005-04-06,9.2830
2005-04-05,9.2585
2005-04-04,9.2340
2005-04-01,9.2128
2005-03-31,9.1897
2005-03-30,9.1681
2005-03-29,9.1464
2005-03-28,9.1276
2005-03-24,9.1071
2005-03-23,9.0909
2005-03-22,9.0745
2005-03-21,9.0560
2005-03-18,9.0399
2005-03-17,9.0237
2005-03-16,9.0066
2005-03-15,8.9894
2005-03-14,8.9663
2005-03-11,8.9476
2005-03-10,8.9289
2005-03-09,8.9070
2005-03-08,8.8865
2005-03-07,8.8636
2005-03-04,8.8418
2005-03-03,8.8199
2005-03-02,8.8011
2005-03-01,8.7953
2005-02-28,8.7857
2005-02-25,8.7761
2005-02-24,8.7665
2005-02-23,8.7624
2005-02-22,8.7625
2005-02-18,8.7656
2005-02-17,8.7657
2005-02-16,8.7593
2005-02-15,8.7516
2005-02-14,8.7425
2005-02-11,8.7359
2005-02-10,8.7294
2005-02-09,8.7211
2005-02-08,8.7141
2005-02-07,8.7111
2005-02-04,8.7129
2005-02-03,8.7147
2005-02-02,8.7163
2005-02-01,8.7181
2005-01-31,8.7289
2005-01-28,8.7426
2005-01-27,8.7565
2005-01-26,8.7703
2005-01-25,8.7878
2005-01-24,8.8060
2005-01-21,8.8243
2005-01-20,8.8399
2005-01-19,8.8503
2005-01-18,8.8582
2005-01-14,8.8662
2005-01-13,8.8793
