Dates,TRANGE Values
2000-05-24,1.2139
2000-05-23,0.8958
2000-05-22,0.9348
2000-05-19,0.8958
2000-05-18,0.4025
2000-05-17,0.6102
2000-05-16,0.7335
2000-05-15,0.6881
2000-05-12,0.3700
2000-05-11,0.8504
2000-05-10,1.0420
2000-05-09,0.6855
2000-05-08,0.8472
2000-05-05,1.2546
2000-05-04,1.2934
2000-05-03,0.8924
2000-05-02,0.8084
2000-05-01,0.7696
2000-04-28,0.7243
2000-04-27,0.8472
2000-04-26,1.0088
2000-04-25,1.0864
2000-04-24,2.4251
2000-04-20,1.9401
2000-04-19,1.9401
2000-04-18,0.6467
2000-04-17,0.8536
2000-04-14,1.4551
2000-04-13,0.7308
2000-04-12,1.7396
2000-04-11,0.8924
2000-04-10,0.4462
2000-04-07,0.6014
2000-04-06,0.5238
2000-04-05,0.8472
2000-04-04,1.0929
2000-04-03,0.4850
2000-03-31,0.6467
2000-03-30,0.8472
2000-03-29,0.5691
2000-03-28,0.8472
2000-03-27,0.8472
2000-03-24,0.8472
2000-03-23,0.9312
2000-03-22,0.9312
2000-03-21,0.8084
2000-03-20,1.0476
2000-03-17,2.3022
2000-03-16,0.8084
2000-03-15,1.6943
2000-03-14,0.8860
2000-03-13,0.7308
2000-03-10,1.0541
2000-03-09,0.8084
2000-03-08,0.8860
2000-03-07,0.6467
2000-03-06,0.7696
2000-03-03,0.5238
2000-03-02,1.1705
2000-03-01,0.6467
2000-02-29,0.9700
2000-02-28,0.8084
2000-02-25,0.9312
2000-02-24,0.8084
2000-02-23,1.1770
2000-02-22,2.6256
2000-02-18,1.0476
2000-02-17,0.8536
2000-02-16,1.0476
2000-02-15,0.8472
2000-02-14,1.1770
2000-02-11,0.8084
2000-02-10,0.9312
2000-02-09,1.5995
2000-02-08,1.3274
2000-02-07,1.4885
2000-02-04,0.5671
2000-02-03,1.2437
2000-02-02,1.1277
2000-02-01,0.7668
2000-01-31,0.4446
2000-01-28,0.7281
2000-01-27,1.2888
2000-01-26,0.9666
2000-01-25,1.0890
2000-01-24,1.6496
2000-01-21,1.2501
2000-01-20,1.3725
2000-01-19,2.0169
2000-01-18,1.2050
2000-01-14,1.2050
2000-01-13,0.8892
2000-01-12,1.0890
2000-01-11,0.7668
2000-01-10,0.6444
2000-01-07,1.1728
2000-01-06,1.4885
2000-01-05,2.0491
2000-01-04,0.8892
2000-01-03,1.2114
1999-12-31,0.3673
1999-12-30,0.4446
1999-12-29,0.3609
1999-12-28,0.4060
1999-12-27,0.6057
1999-12-23,1.2437
1999-12-22,0.8055
1999-12-21,0.4446
1999-12-20,0.8828
1999-12-17,1.1663
1999-12-16,0.7604
1999-12-15,1.3274
1999-12-14,0.8441
1999-12-13,0.7281
1999-12-10,1.1728
1999-12-09,1.4885
1999-12-08,0.6057
1999-12-07,0.5219
1999-12-06,1.2501
1999-12-03,0.4833
1999-12-02,1.0826
1999-12-01,1.0890
1999-11-30,0.5219
1999-11-29,0.5219
1999-11-26,0.2449
1999-11-24,0.6830
1999-11-23,0.6444
1999-11-22,1.2888
1999-11-19,0.6444
1999-11-18,0.6444
1999-11-17,0.9666
1999-11-16,0.9666
1999-11-15,0.9666
1999-11-12,0.4060
1999-11-11,0.5219
1999-11-10,0.8828
1999-11-09,2.0491
1999-11-08,0.7257
1999-11-05,1.0018
1999-11-04,0.5651
1999-11-03,1.2074
1999-11-02,1.4450
