Dates,WILLR Values
2010-09-22,-48.7186
2010-09-21,-47.2829
2010-09-20,-49.5018
2010-09-17,-52.8519
2010-09-16,-53.6598
2010-09-15,-50.9380
2010-09-14,-49.2613
2010-09-13,-43.5517
2010-09-10,-44.8612
2010-09-09,-46.4552
2010-09-08,-42.2312
2010-09-07,-46.1738
2010-09-03,-41.3498
2010-09-02,-46.2924
2010-09-01,-50.6418
2010-08-31,-53.1059
2010-08-30,-49.4179
2010-08-27,-45.3877
2010-08-26,-52.3835
2010-08-25,-54.5127
2010-08-24,-53.0624
2010-08-23,-42.6285
2010-08-20,-37.2444
2010-08-19,-37.1734
2010-08-18,-31.3177
2010-08-17,-31.3522
2010-08-16,-36.8256
2010-08-13,-35.1344
2010-08-12,-35.6140
2010-08-11,-32.5313
2010-08-10,-22.1871
2010-08-09,-20.9198
2010-08-06,-21.9131
2010-08-05,-21.8789
2010-08-04,-20.0293
2010-08-03,-20.4719
2010-08-02,-19.9612
2010-07-30,-25.2382
2010-07-29,-28.3704
2010-07-28,-28.0300
2010-07-27,-23.6041
2010-07-26,-22.8210
2010-07-23,-25.9532
2010-07-22,-30.4813
2010-07-21,-42.1249
2010-07-20,-39.7417
2010-07-19,-42.1249
2010-07-16,-46.4827
2010-07-15,-38.0734
2010-07-14,-36.7797
2010-07-13,-37.8692
2010-07-12,-38.1756
2010-07-09,-37.0861
2010-07-08,-36.8478
2010-07-07,-41.7163
2010-07-06,-48.3212
2010-07-02,-46.3465
2010-07-01,-45.2571
2010-06-30,-43.5888
2010-06-29,-42.6015
2010-06-28,-28.0981
2010-06-25,-23.0934
2010-06-24,-27.6555
2010-06-23,-27.5874
2010-06-22,-31.5707
2010-06-21,-25.8170
2010-06-18,-25.8511
2010-06-17,-28.2343
2010-06-16,-29.0173
2010-06-15,-27.4853
2010-06-14,-36.5414
2010-06-11,-34.6348
2010-06-10,-39.7076
2010-06-09,-45.3072
2010-06-08,-46.0291
2010-06-07,-46.8196
2010-06-04,-43.1595
2010-06-03,-33.6962
2010-06-02,-33.6063
2010-06-01,-37.7723
2010-05-28,-34.0859
2010-05-27,-31.2386
2010-05-26,-36.8432
2010-05-25,-38.2818
2010-05-24,-37.1728
2010-05-21,-32.9470
2010-05-20,-37.6224
2010-05-19,-27.8713
2010-05-18,-22.7980
2010-05-17,-17.1044
2010-05-14,-16.6967
2010-05-13,-11.0467
2010-05-12,-7.6604
2010-05-11,-11.6807
2010-05-10,-12.8677
2010-05-07,-24.5268
2010-05-06,-21.0559
2010-05-05,-12.6425
2010-05-04,-4.4442
2010-05-03,-4.4442
2010-04-30,-9.8545
2010-04-29,-6.0564
2010-04-28,-9.8426
2010-04-27,-9.3345
2010-04-26,-4.3637
2010-04-23,-2.2870
2010-04-22,-1.0778
2010-04-21,-1.3355
2010-04-20,-8.5313
2010-04-19,-9.7618
2010-04-16,-10.2267
2010-04-15,-6.6719
2010-04-14,-7.7384
2010-04-13,-9.1329
2010-04-12,-7.1368
2010-04-09,-5.7696
2010-04-08,-6.1524
2010-04-07,-6.6446
2010-04-06,-5.9337
2010-04-05,-6.8087
2010-04-01,-4.2110
2010-03-31,-5.2501
2010-03-30,-2.7344
2010-03-29,-1.1484
2010-03-26,-2.3681
2010-03-25,-2.6500
2010-03-24,-2.7730
2010-03-23,-3.1691
2010-03-22,-3.9331
2010-03-19,-7.3003
2010-03-18,-0.1820
2010-03-17,-3.4121
2010-03-16,-5.4410
2010-03-15,-3.3506
2010-03-12,-2.0288
2010-03-11,-1.2607
2010-03-10,-1.4452
2010-03-09,-1.8103
2010-03-08,-2.6595
2010-03-05,-0.3657
2010-03-04,-0.8980
2010-03-03,-3.2151
2010-03-02,-3.2516
2010-03-01,-1.7728
2010-02-26,-4.9413
2010-02-25,-6.0352
2010-02-24,-3.7343
2010-02-23,-6.4124
2010-02-22,-1.8860
2010-02-19,-2.8429
2010-02-18,-0.4790
2010-02-17,-4.5968
2010-02-16,-6.8358
2010-02-12,-13.2730
2010-02-11,-9.4165
2010-02-10,-13.2177
2010-02-09,-12.1749
2010-02-08,-19.1488
2010-02-05,-16.5511
2010-02-04,-13.1913
2010-02-03,-5.3436
2010-02-02,-6.6092
2010-02-01,-5.9764
2010-01-29,-9.8436
2010-01-28,-1.3931
2010-01-27,-1.3891
2010-01-26,-16.7415
2010-01-25,-16.4868
2010-01-22,-16.5232
2010-01-21,-11.3187
2010-01-20,-7.6793
2010-01-19,-6.0415
2010-01-15,-5.4228
2010-01-14,-2.5833
2010-01-13,-3.9610
2010-01-12,-6.4754
2010-01-11,-4.9599
2010-01-08,-2.4455
2010-01-07,-0.3789
2010-01-06,-0.7861
2010-01-05,-0.9950
2010-01-04,-1.5256
2009-12-31,-9.7561
2009-12-30,-6.4138
2009-12-29,-5.4116
2009-12-28,-5.6922
2009-12-24,-4.3293
2009-12-23,-6.3864
2009-12-22,-5.8276
2009-12-21,-8.6609
2009-12-18,-11.3798
2009-12-17,-7.4719
2009-12-16,-5.0561
2009-12-15,-3.1468
2009-12-14,-1.8020
2009-12-11,-2.8082
2009-12-10,-4.9054
2009-12-09,-2.6822
2009-12-08,-2.0027
2009-12-07,-0.4694
2009-12-04,-2.8317
2009-12-03,-4.5975
2009-12-02,-4.5601
2009-12-01,-4.7845
2009-11-30,-9.6832
2009-11-27,-9.5336
2009-11-25,-7.7387
2009-11-24,-11.3286
2009-11-23,-8.8605
2009-11-20,-12.3382
2009-11-19,-13.3479
2009-11-18,-11.1416
2009-11-17,-9.2345
2009-11-16,-9.4214
2009-11-13,-16.1525
2009-11-12,-17.6483
2009-11-11,-16.1525
2009-11-10,-17.4987
2009-11-09,-13.6471
2009-11-06,-19.8920
2009-11-05,-19.5554
2009-11-04,-25.9125
2009-11-03,-26.7281
2009-11-02,-26.7281
2009-10-30,-28.4704
2009-10-29,-24.7263
2009-10-28,-30.6206
2009-10-27,-28.6558
2009-10-26,-26.6540
2009-10-23,-20.7226
2009-10-22,-16.3483
2009-10-21,-17.9794
2009-10-20,-13.3084
2009-10-19,-7.5254
2009-10-16,-8.4892
2009-10-15,-13.7904
2009-10-14,-11.0101
2009-10-13,-13.2714
2009-10-12,-14.1611
2009-10-09,-10.3428
2009-10-08,-11.7885
2009-10-07,-13.6792
2009-10-06,-11.8256
2009-10-05,-11.8627
2009-10-02,-15.1249
2009-10-01,-12.4929
2009-09-30,-4.9304
2009-09-29,-3.1881
2009-09-28,-1.3255
2009-09-25,-7.5516
2009-09-24,-6.4671
2009-09-23,-4.1373
2009-09-22,-0.8851
2009-09-21,-2.0116
2009-09-18,-1.0894
2009-09-17,-1.1357
2009-09-16,-2.1555
2009-09-15,-3.3449
2009-09-14,-7.8567
2009-09-11,-6.2981
2009-09-10,-9.8254
2009-09-09,-9.6614
2009-09-08,-13.8860
2009-09-04,-15.3215
2009-09-03,-18.1516
2009-09-02,-18.3977
2009-09-01,-16.8801
2009-08-31,-13.1887
2009-08-28,-7.5696
2009-08-27,-4.3703
2009-08-26,-20.7766
2009-08-25,-19.0130
2009-08-24,-23.6067
2009-08-21,-28.7747
2009-08-20,-33.4095
2009-08-19,-38.4134
2009-08-18,-37.3470
2009-08-17,-35.7884
2009-08-14,-32.8763
2009-08-13,-25.6985
2009-08-12,-26.8470
2009-08-11,-30.7435
2009-08-10,-29.1849
2009-08-07,-25.4114
2009-08-06,-30.2103
2009-08-05,-36.3216
2009-08-04,-39.2062
2009-08-03,-39.0031
2009-07-31,-42.5784
2009-07-30,-41.2376
2009-07-29,-40.7095
2009-07-28,-41.1970
2009-07-27,-45.3004
2009-07-24,-44.7723
2009-07-23,-46.4787
2009-07-22,-46.2755
2009-07-21,-45.4191
2009-07-20,-49.6318
2009-07-17,-54.4947
2009-07-16,-51.9995
2009-07-15,-54.4947
2009-07-14,-58.6575
2009-07-13,-58.5509
2009-07-10,-61.8464
2009-07-09,-64.8961
2009-07-08,-64.0855
2009-07-07,-66.4280
2009-07-06,-61.4561
2009-07-02,-60.3439
2009-07-01,-58.6268
2009-06-30,-57.7965
2009-06-29,-57.8647
2009-06-26,-60.2033
2009-06-25,-58.7050
2009-06-24,-63.8280
2009-06-23,-56.4744
2009-06-22,-47.7367
2009-06-19,-43.4227
2009-06-18,-44.6829
2009-06-17,-47.7435
2009-06-16,-47.0035
2009-06-15,-45.1800
2009-06-12,-40.1059
2009-06-11,-42.1672
2009-06-10,-37.8331
2009-06-09,-37.7009
2009-06-08,-36.4324
2009-06-05,-36.9081
2009-06-04,-42.4051
2009-06-03,-48.2191
2009-06-02,-46.0257
2009-06-01,-49.9898
2009-05-29,-57.5217
2009-05-28,-58.9223
2009-05-27,-60.9044
2009-05-26,-59.6358
2009-05-22,-62.8369
2009-05-21,-61.9186
2009-05-20,-58.5338
2009-05-19,-58.4288
2009-05-18,-59.0848
2009-05-15,-62.6795
2009-05-14,-61.5250
2009-05-13,-62.8107
2009-05-12,-59.7932
2009-05-11,-58.1664
2009-05-08,-55.2539
2009-05-07,-61.2888
2009-05-06,-59.8664
2009-05-05,-63.6555
2009-05-04,-66.1558
2009-05-01,-68.6561
2009-04-30,-71.6461
2009-04-29,-70.3573
2009-04-28,-74.7393
2009-04-27,-73.1411
2009-04-24,-75.0744
2009-04-23,-77.1107
2009-04-22,-78.7346
2009-04-21,-80.4100
2009-04-20,-80.8482
2009-04-17,-76.1054
2009-04-16,-75.9250
2009-04-15,-78.0386
2009-04-14,-79.4048
2009-04-13,-79.5786
2009-04-09,-75.9564
2009-04-08,-82.5290
2009-04-07,-83.3586
2009-04-06,-80.5748
2009-04-03,-81.5770
2009-04-02,-82.6218
2009-04-01,-86.3746
2009-03-31,-86.0761
2009-03-30,-86.2040
2009-03-27,-81.9181
2009-03-26,-79.5086
2009-03-25,-82.9203
2009-03-24,-84.9673
2009-03-23,-86.2467
2009-03-20,-92.5986
2009-03-19,-91.3558
2009-03-18,-90.7485
2009-03-17,-89.5529
2009-03-16,-90.7927
2009-03-13,-91.6304
2009-03-12,-91.2291
2009-03-11,-91.9260
2009-03-10,-92.4235
2009-03-09,-96.2691
2009-03-06,-98.0738
2009-03-05,-99.3921
2009-03-04,-97.7948
2009-03-03,-99.4575
2009-03-02,-99.6659
2009-02-27,-99.9270
2009-02-26,-99.8693
2009-02-25,-98.6973
2009-02-24,-97.0373
2009-02-23,-99.7878
2009-02-20,-98.0538
2009-02-19,-96.5095
2009-02-18,-95.6957
2009-02-17,-94.8024
2009-02-13,-90.7330
2009-02-12,-91.9638
2009-02-11,-91.0308
2009-02-10,-91.2690
2009-02-09,-86.1277
2009-02-06,-85.8895
2009-02-05,-86.2865
2009-02-04,-87.7753
2009-02-03,-88.3649
2009-02-02,-90.9003
2009-01-30,-87.9325
2009-01-29,-91.0771
2009-01-28,-86.1047
2009-01-27,-86.1440
2009-01-26,-86.5568
2009-01-23,-88.5811
2009-01-22,-88.0308
2009-01-21,-88.0111
2009-01-20,-91.7650
2009-01-16,-87.6377
2009-01-15,-90.5858
2009-01-14,-90.1141
2009-01-13,-87.6377
2009-01-12,-85.1220
2009-01-09,-83.7266
2009-01-08,-83.0584
2009-01-07,-83.1173
2009-01-06,-80.0710
2009-01-05,-80.3461
2009-01-02,-82.1543
2008-12-31,-87.2250
2008-12-30,-90.0158
2008-12-29,-92.4922
2008-12-26,-91.4309
2008-12-24,-92.2367
2008-12-23,-92.1778
2008-12-22,-90.2713
2008-12-19,-90.0355
2008-12-18,-90.3696
2008-12-17,-90.4679
2008-12-16,-88.7383
2008-12-15,-94.9490
2008-12-12,-94.0449
2008-12-11,-91.9419
2008-12-10,-89.1707
2008-12-09,-90.8609
2008-12-08,-86.8712
2008-12-05,-93.3963
2008-12-04,-94.0645
2008-12-03,-91.5488
2008-12-02,-91.0968
2008-12-01,-92.7084
2008-11-28,-87.3036
2008-11-26,-89.9569
2008-11-25,-92.1188
2008-11-24,-90.9985
2008-11-21,-93.2980
2008-11-20,-99.2251
2008-11-19,-99.9395
2008-11-18,-96.9184
2008-11-17,-95.6024
2008-11-14,-95.8942
2008-11-13,-91.4757
2008-11-12,-93.9844
2008-11-11,-90.9241
2008-11-10,-86.3442
2008-11-07,-85.4155
2008-11-06,-87.2306
2008-11-05,-79.1472
2008-11-04,-71.4634
2008-11-03,-73.0756
2008-10-31,-73.9758
2008-10-30,-77.5769
2008-10-29,-79.4612
2008-10-28,-81.3246
2008-10-27,-95.0380
2008-10-24,-89.0083
2008-10-23,-86.3284
2008-10-22,-93.8865
2008-10-21,-86.5796
2008-10-20,-85.9306
2008-10-17,-90.4529
2008-10-16,-89.9504
2008-10-15,-95.1208
2008-10-14,-89.3829
2008-10-13,-85.1738
2008-10-10,-96.2946
2008-10-09,-100.0000
2008-10-08,-98.7555
2008-10-07,-96.5922
2008-10-06,-91.6996
2008-10-03,-98.6245
2008-10-02,-99.3263
2008-10-01,-93.0384
2008-09-30,-90.9385
2008-09-29,-96.3466
2008-09-26,-88.1481
2008-09-25,-91.3768
2008-09-24,-91.5929
2008-09-23,-91.8096
2008-09-22,-87.8592
2008-09-19,-85.3573
2008-09-18,-89.7027
2008-09-17,-98.4052
2008-09-16,-95.2664
2008-09-15,-94.3470
2008-09-12,-91.1375
2008-09-11,-93.3688
2008-09-10,-95.9975
2008-09-09,-88.9367
2008-09-08,-89.2729
2008-09-05,-92.3907
2008-09-04,-91.9628
2008-09-03,-82.6705
2008-09-02,-83.2819
2008-08-29,-84.2294
2008-08-28,-81.8452
2008-08-27,-87.4084
2008-08-26,-90.9611
2008-08-25,-89.6121
2008-08-22,-85.7168
2008-08-21,-91.2847
2008-08-20,-92.2759
2008-08-19,-92.9907
2008-08-18,-91.0937
2008-08-15,-88.8787
2008-08-14,-87.9998
2008-08-13,-89.4005
2008-08-12,-84.8140
2008-08-11,-83.0378
2008-08-08,-79.6559
2008-08-07,-88.3015
2008-08-06,-86.3651
2008-08-05,-87.9915
2008-08-04,-98.4007
2008-08-01,-96.6387
2008-07-31,-99.7272
2008-07-30,-94.9496
2008-07-29,-96.6611
2008-07-28,-99.1171
2008-07-25,-95.3620
2008-07-24,-98.6932
2008-07-23,-88.2128
2008-07-22,-82.7964
2008-07-21,-85.2891
2008-07-18,-85.5357
2008-07-17,-88.7904
2008-07-16,-91.8558
2008-07-15,-95.7449
2008-07-14,-98.7008
2008-07-11,-99.0203
2008-07-10,-94.1933
2008-07-09,-95.1413
2008-07-08,-94.3592
2008-07-07,-98.2224
2008-07-03,-97.7958
2008-07-02,-100.0000
2008-07-01,-97.8384
2008-06-30,-99.5769
2008-06-27,-98.6278
2008-06-26,-99.5754
2008-06-25,-98.6875
2008-06-24,-89.7285
2008-06-23,-87.4086
2008-06-20,-86.7126
2008-06-19,-83.4648
2008-06-18,-90.1345
2008-06-17,-90.9174
2008-06-16,-89.0615
2008-06-13,-88.7715
2008-06-12,-91.6714
2008-06-11,-94.0203
2008-06-10,-92.9763
2008-06-09,-92.1644
2008-06-06,-94.4553
2008-06-05,-82.4209
2008-06-04,-80.3619
2008-06-03,-80.0720
2008-06-02,-71.2854
2008-05-30,-66.5876
2008-05-29,-68.5015
2008-05-28,-68.4435
2008-05-27,-66.2976
2008-05-23,-70.3284
2008-05-22,-70.5314
2008-05-21,-71.1694
2008-05-20,-59.7149
2008-05-19,-54.1182
2008-05-16,-59.6280
2008-05-15,-58.5260
2008-05-14,-58.1200
2008-05-13,-59.8889
2008-05-12,-60.7009
2008-05-09,-62.8468
2008-05-08,-61.1656
2008-05-07,-61.7692
2008-05-06,-58.3366
2008-05-05,-58.9945
2008-05-02,-59.6524
2008-05-01,-60.4534
2008-04-30,-62.0266
2008-04-29,-60.1101
2008-04-28,-61.6834
2008-04-25,-62.0839
2008-04-24,-67.3472
2008-04-23,-69.9503
2008-04-22,-80.0479
2008-04-21,-78.5318
2008-04-18,-79.7618
2008-04-17,-84.7677
2008-04-16,-85.4543
2008-04-15,-88.2290
2008-04-14,-83.8810
2008-04-11,-84.9108
2008-04-10,-80.4198
2008-04-09,-79.9335
2008-04-08,-90.1741
2008-04-07,-90.2885
2008-04-04,-88.3720
2008-04-03,-86.9703
2008-04-02,-84.9394
2008-04-01,-87.7141
2008-03-31,-92.0335
2008-03-28,-94.6079
2008-03-27,-92.4625
2008-03-26,-86.5127
2008-03-25,-87.6569
2008-03-24,-86.5413
2008-03-20,-90.8034
2008-03-19,-94.6651
2008-03-18,-85.8547
2008-03-17,-88.8297
2008-03-14,-86.7129
2008-03-13,-92.5770
2008-03-12,-99.0701
2008-03-11,-97.0428
2008-03-10,-98.0814
2008-03-07,-91.3116
2008-03-06,-82.4377
2008-03-05,-78.7711
2008-03-04,-82.1023
2008-03-03,-78.9004
2008-02-29,-72.4356
2008-02-28,-66.3062
2008-02-27,-68.8982
2008-02-26,-67.0076
2008-02-25,-66.7331
2008-02-22,-71.6732
2008-02-21,-74.8141
2008-02-20,-68.7458
2008-02-19,-64.5680
2008-02-15,-65.1474
2008-02-14,-65.0254
2008-02-13,-64.2326
2008-02-12,-70.0875
2008-02-11,-77.4977
2008-02-08,-82.9866
2008-02-07,-81.7059
2008-02-06,-81.2180
2008-02-05,-77.0307
2008-02-04,-73.3593
2008-02-01,-73.7841
2008-01-31,-72.5097
2008-01-30,-73.4506
2008-01-29,-79.2457
2008-01-28,-89.4408
2008-01-25,-91.1703
2008-01-24,-89.3801
2008-01-23,-92.5661
2008-01-22,-90.2072
2008-01-18,-92.2773
2008-01-17,-88.6733
2008-01-16,-87.5471
2008-01-15,-94.0149
2008-01-14,-86.8111
2008-01-11,-90.7404
2008-01-10,-84.4535
2008-01-09,-91.4921
2008-01-08,-99.0520
2008-01-07,-97.1895
2008-01-04,-98.7458
2008-01-03,-93.3572
2008-01-02,-95.0295
2007-12-31,-91.1274
2007-12-28,-87.4576
2007-12-27,-84.5311
2007-12-26,-79.3283
2007-12-24,-79.2354
2007-12-21,-83.6485
2007-12-20,-92.3817
2007-12-19,-95.0295
2007-12-18,-92.4746
2007-12-17,-91.4062
2007-12-14,-86.3422
2007-12-13,-85.7406
2007-12-12,-91.2780
2007-12-11,-83.2175
2007-12-10,-63.4707
2007-12-07,-61.1846
2007-12-06,-67.2516
2007-12-05,-71.9997
2007-12-04,-75.1211
2007-12-03,-67.2076
2007-11-30,-63.9103
2007-11-29,-60.9648
2007-11-28,-59.2062
2007-11-27,-67.4714
2007-11-26,-75.3849
2007-11-23,-77.0995
2007-11-21,-86.4638
2007-11-20,-84.4854
2007-11-19,-82.6829
2007-11-16,-75.1211
2007-11-15,-69.1860
2007-11-14,-62.8112
2007-11-13,-58.8105
2007-11-12,-62.4488
2007-11-09,-55.2045
2007-11-08,-45.5530
2007-11-07,-42.9794
2007-11-06,-41.0456
2007-11-05,-39.9106
2007-11-02,-40.7934
2007-11-01,-45.6699
2007-10-31,-37.3042
2007-10-30,-42.6010
2007-10-29,-44.0304
2007-10-26,-48.1081
2007-10-25,-48.1922
2007-10-24,-55.5068
2007-10-23,-52.6062
2007-10-22,-52.6903
2007-10-19,-57.0202
2007-10-18,-44.2405
2007-10-17,-49.9157
2007-10-16,-48.4444
2007-10-15,-53.1107
2007-10-12,-45.2915
2007-10-11,-47.0992
2007-10-10,-36.9259
2007-10-09,-25.2812
2007-10-08,-26.8787
2007-10-05,-21.9181
2007-10-04,-12.4595
2007-10-03,-11.5347
2007-10-02,-6.4480
2007-10-01,-3.4212
2007-09-28,-10.3996
2007-09-27,-8.4238
2007-09-26,-12.6697
2007-09-25,-10.6518
2007-09-24,-18.5551
2007-09-21,-20.4888
2007-09-20,-26.1220
2007-09-19,-31.2927
2007-09-18,-37.7969
2007-09-17,-37.0940
2007-09-14,-34.1093
2007-09-13,-35.7908
2007-09-12,-38.4392
2007-09-11,-42.1386
2007-09-10,-51.0087
2007-09-07,-53.0686
2007-09-06,-47.3514
2007-09-05,-48.8648
2007-09-04,-48.5285
2007-08-31,-45.2495
2007-08-30,-44.6189
2007-08-29,-44.4087
2007-08-28,-49.6635
2007-08-27,-35.9165
2007-08-24,-32.0945
2007-08-23,-37.4513
2007-08-22,-32.4273
2007-08-21,-35.6503
2007-08-20,-34.7687
2007-08-17,-39.1089
2007-08-16,-49.9256
2007-08-15,-39.7493
2007-08-14,-31.9153
2007-08-13,-24.0613
2007-08-10,-29.2865
2007-08-09,-29.7409
2007-08-08,-15.3959
2007-08-07,-14.9108
2007-08-06,-11.2882
2007-08-03,-11.6116
2007-08-02,-6.1454
2007-08-01,-10.6736
2007-07-31,-14.2315
2007-07-30,-7.4069
2007-07-27,-13.3259
2007-07-26,-13.3582
2007-07-25,-1.9407
2007-07-24,-6.5027
2007-07-23,-1.8418
2007-07-20,-2.0358
2007-07-19,-1.3124
2007-07-18,-3.5995
2007-07-17,-2.6339
2007-07-16,-1.4108
2007-07-13,-2.1225
2007-07-12,-2.6872
2007-07-11,-5.0104
2007-07-10,-4.5206
2007-07-09,-5.7896
2007-07-06,-9.1403
2007-07-05,-10.9896
2007-07-03,-13.5148
2007-07-02,-16.6445
2007-06-29,-18.8140
2007-06-28,-21.9535
2007-06-27,-22.5800
2007-06-26,-21.4842
2007-06-25,-19.5251
2007-06-22,-18.3629
2007-06-21,-14.1125
2007-06-20,-17.8316
2007-06-19,-15.0423
2007-06-18,-13.4484
2007-06-15,-10.9580
2007-06-14,-8.2351
2007-06-13,-9.8954
2007-06-12,-16.5033
2007-06-11,-12.9503
2007-06-08,-10.8251
2007-06-07,-15.3079
2007-06-06,-10.4931
2007-06-05,-6.4752
2007-06-04,-4.8813
2007-06-01,-5.3794
2007-05-31,-1.2489
2007-05-30,-0.3071
2007-05-29,-2.5121
2007-05-25,-2.1451
2007-05-24,-5.1627
2007-05-23,-8.2181
2007-05-22,-4.7718
2007-05-21,-3.1812
2007-05-18,-3.3250
2007-05-17,-1.5090
2007-05-16,-0.4974
2007-05-15,-4.6029
2007-05-14,-6.9723
2007-05-11,-7.6420
2007-05-10,-10.1534
2007-05-09,-4.7957
2007-05-08,-7.1727
2007-05-07,-4.2536
2007-05-04,-8.2153
2007-05-03,-7.2144
2007-05-02,-7.2978
2007-05-01,-9.7999
2007-04-30,-10.7591
2007-04-27,-6.5055
2007-04-26,-5.5047
2007-04-25,-1.1558
2007-04-24,-5.5223
2007-04-23,-4.7949
2007-04-20,-6.3068
2007-04-19,-7.6027
2007-04-18,-1.2849
2007-04-17,-7.5981
2007-04-16,-8.2844
2007-04-13,-4.7550
2007-04-12,-5.6373
2007-04-11,-9.9511
2007-04-10,-5.6864
2007-04-09,-9.6570
2007-04-05,-7.3530
2007-04-04,-8.4805
2007-04-03,-10.2943
2007-04-02,-15.5394
2007-03-30,-15.1473
2007-03-29,-10.9805
2007-03-28,-12.5002
2007-03-27,-7.2550
2007-03-26,-5.7354
2007-03-23,-5.0001
2007-03-22,-7.0099
2007-03-21,-5.8824
2007-03-20,-9.0197
2007-03-19,-8.2354
2007-03-16,-9.8041
2007-03-15,-4.7059
2007-03-14,-9.9021
2007-03-13,-12.5002
2007-03-12,-3.9216
2007-03-09,-12.2061
2007-03-08,-15.2453
2007-03-07,-16.1277
2007-03-06,-20.4905
2007-03-05,-24.4121
2007-03-02,-24.3631
2007-03-01,-20.3434
2007-02-28,-23.2356
2007-02-27,-23.5297
2007-02-26,-15.0492
2007-02-23,-8.4315
2007-02-22,-6.9609
2007-02-21,-5.0981
2007-02-20,-4.7550
2007-02-16,-5.1962
2007-02-15,-0.8581
2007-02-14,-9.5843
2007-02-13,-12.7888
2007-02-12,-13.2325
2007-02-09,-9.2885
2007-02-08,-11.6549
2007-02-07,-7.5630
2007-02-06,-7.9067
2007-02-05,-7.4648
2007-02-02,-10.7551
2007-02-01,-5.8441
2007-01-31,-12.3436
2007-01-30,-29.9915
2007-01-29,-32.4702
2007-01-26,-32.8172
2007-01-25,-29.1984
2007-01-24,-22.0599
2007-01-23,-23.2496
2007-01-22,-31.9745
2007-01-19,-16.9539
2007-01-18,-20.0770
2007-01-17,-15.9624
2007-01-16,-20.0770
2007-01-12,-19.4325
2007-01-11,-15.9129
2007-01-10,-13.7812
2007-01-09,-20.0770
2007-01-08,-15.4171
2007-01-05,-14.3761
2007-01-04,-12.4923
2007-01-03,-14.2770
2006-12-29,-15.9129
2006-12-28,-15.1197
2006-12-27,-15.7146
2006-12-26,-16.1607
2006-12-22,-16.3095
2006-12-21,-10.4599
2006-12-20,-9.5939
2006-12-19,-8.9871
2006-12-18,-11.9031
2006-12-15,-6.4535
2006-12-14,-10.1343
2006-12-13,-11.7119
2006-12-12,-8.3178
2006-12-11,-10.8514
2006-12-08,-9.1783
2006-12-07,-9.7519
2006-12-06,-5.8320
2006-12-05,-6.3101
2006-12-04,-11.8075
2006-12-01,-11.9509
2006-11-30,-16.8268
2006-11-29,-15.1059
2006-11-28,-19.6472
2006-11-27,-22.2877
2006-11-24,-10.8581
2006-11-22,-9.0938
2006-11-21,-4.3559
2006-11-20,-2.6122
2006-11-17,-0.5400
2006-11-16,-3.5694
2006-11-15,-9.3625
2006-11-14,-15.9380
2006-11-13,-14.9420
2006-11-10,-15.1896
2006-11-09,-17.3711
2006-11-08,-15.3591
2006-11-07,-20.2881
2006-11-06,-37.9203
2006-11-03,-38.4657
2006-11-02,-41.6632
2006-11-01,-38.0920
2006-10-31,-38.9225
2006-10-30,-37.4276
2006-10-27,-39.4208
2006-10-26,-41.9124
2006-10-25,-34.7699
2006-10-24,-23.4333
2006-10-23,-26.7139
2006-10-20,-31.1156
2006-10-19,-28.3334
2006-10-18,-26.9630
2006-10-17,-28.8317
2006-10-16,-27.2952
2006-10-13,-28.4164
2006-10-12,-23.2257
2006-10-11,-31.5309
2006-10-10,-29.4961
2006-10-09,-27.3368
2006-10-06,-23.0596
2006-10-05,-23.3088
2006-10-04,-21.8969
2006-10-03,-30.9495
2006-10-02,-38.4657
2006-09-29,-43.1166
2006-09-28,-41.3310
2006-09-27,-40.7912
2006-09-26,-42.4937
2006-09-25,-47.8506
2006-09-22,-49.7608
2006-09-21,-54.4947
2006-09-20,-54.1625
2006-09-19,-59.6439
2006-09-18,-58.2321
2006-09-15,-59.0626
2006-09-14,-59.0626
2006-09-13,-53.6227
2006-09-12,-62.1770
2006-09-11,-64.0042
2006-09-08,-68.2398
2006-09-07,-67.9491
2006-09-06,-61.4296
2006-09-05,-57.6092
2006-09-01,-57.3185
2006-08-31,-59.5194
2006-08-30,-56.7831
2006-08-29,-61.7371
2006-08-28,-57.5272
2006-08-25,-60.2337
2006-08-24,-54.9919
2006-08-23,-50.5904
2006-08-22,-48.2717
2006-08-21,-48.8335
2006-08-18,-44.6567
2006-08-17,-40.9267
2006-08-16,-40.0038
2006-08-15,-47.7517
2006-08-14,-52.2427
2006-08-11,-50.0915
2006-08-10,-49.1858
2006-08-09,-45.5628
2006-08-08,-44.0967
2006-08-07,-36.9540
2006-08-04,-37.9314
2006-08-03,-38.2698
2006-08-02,-41.2020
2006-08-01,-42.8937
2006-07-31,-45.7132
2006-07-28,-40.1118
2006-07-27,-40.8637
2006-07-26,-36.3901
2006-07-25,-21.9168
2006-07-24,-30.6008
2006-07-21,-39.4727
2006-07-20,-33.4203
2006-07-19,-27.4054
2006-07-18,-39.1344
2006-07-17,-39.9614
2006-07-14,-46.3523
2006-07-13,-37.5555
2006-07-12,-32.5556
2006-07-11,-28.5090
2006-07-10,-32.6934
2006-07-07,-33.9211
2006-07-06,-31.0206
2006-07-05,-33.2844
2006-07-03,-29.2874
2006-06-30,-27.1298
2006-06-29,-23.2743
2006-06-28,-24.5477
2006-06-27,-27.0590
2006-06-26,-20.1263
2006-06-23,-21.8948
2006-06-22,-19.5250
2006-06-21,-13.1935
2006-06-20,-16.7306
2006-06-19,-17.0490
2006-06-16,-14.2900
2006-06-15,-16.8721
