Dates,HT_DCPHASE Values
2000-08-21,236.6984
2000-08-18,227.7621
2000-08-17,219.0381
2000-08-16,211.4531
2000-08-15,207.5182
2000-08-14,203.2757
2000-08-11,200.1416
2000-08-10,196.9542
2000-08-09,193.4724
2000-08-08,190.6846
2000-08-07,188.0902
2000-08-04,185.2764
2000-08-03,181.8924
2000-08-02,177.3602
2000-08-01,174.8334
2000-07-31,172.7146
2000-07-28,171.0667
2000-07-27,166.8779
2000-07-26,162.4055
2000-07-25,162.0613
2000-07-24,164.6448
2000-07-21,169.3719
2000-07-20,171.1909
2000-07-19,171.9838
2000-07-18,172.6489
2000-07-17,172.0693
2000-07-14,170.7996
2000-07-13,169.3389
2000-07-12,168.3845
2000-07-11,166.1810
2000-07-10,166.5326
2000-07-07,160.7512
2000-07-06,159.5781
2000-07-05,157.3811
2000-07-03,168.1619
2000-06-30,174.5969
2000-06-29,184.5257
2000-06-28,181.6974
2000-06-27,152.5448
2000-06-26,130.7971
2000-06-23,99.2417
2000-06-22,75.9433
2000-06-21,-8.4600
2000-06-20,273.4026
2000-06-19,260.1392
2000-06-16,248.3378
2000-06-15,237.3049
2000-06-14,226.9200
2000-06-13,209.7072
2000-06-12,197.9303
2000-06-09,184.8989
2000-06-08,164.6020
2000-06-07,149.3115
2000-06-06,135.3140
2000-06-05,128.6236
2000-06-02,121.2037
2000-06-01,113.1233
2000-05-31,95.4517
2000-05-30,74.2396
2000-05-26,54.3289
2000-05-25,40.5294
2000-05-24,32.0349
2000-05-23,28.2869
2000-05-22,27.2732
2000-05-19,23.2465
2000-05-18,12.6555
2000-05-17,7.7352
2000-05-16,-22.3729
2000-05-15,310.4056
2000-05-12,286.4838
2000-05-11,266.7929
2000-05-10,248.7207
2000-05-09,231.5082
2000-05-08,213.5821
2000-05-05,203.2694
2000-05-04,186.1528
2000-05-03,171.3085
2000-05-02,162.2348
2000-05-01,155.0263
2000-04-28,148.6151
2000-04-27,134.3266
2000-04-26,116.7843
2000-04-25,96.0673
2000-04-24,73.8636
2000-04-20,50.5151
2000-04-19,25.2539
2000-04-18,-9.6783
2000-04-17,-26.1847
2000-04-14,-42.6474
2000-04-13,291.8701
2000-04-12,272.5938
2000-04-11,256.6729
2000-04-10,243.0026
2000-04-07,232.5233
2000-04-06,223.7468
2000-04-05,214.9172
2000-04-04,204.9143
2000-04-03,195.6664
2000-03-31,175.2046
2000-03-30,162.4155
2000-03-29,137.8464
2000-03-28,121.0767
2000-03-27,103.6576
2000-03-24,86.7021
2000-03-23,70.8597
2000-03-22,55.9552
2000-03-21,34.5292
2000-03-20,17.4347
2000-03-17,6.5231
2000-03-16,0.9772
2000-03-15,3.6590
2000-03-14,16.2559
2000-03-13,19.7595
2000-03-10,19.6435
2000-03-09,15.4992
2000-03-08,10.3294
2000-03-07,2.7879
2000-03-06,-5.6158
2000-03-03,-13.1065
2000-03-02,-15.1182
2000-03-01,-14.2514
2000-02-29,-16.6011
2000-02-28,-22.4825
2000-02-25,-28.7363
2000-02-24,-32.2449
2000-02-23,-39.7356
2000-02-22,311.7539
2000-02-18,302.5302
2000-02-17,303.6172
2000-02-16,304.4814
2000-02-15,304.9466
2000-02-14,299.6120
2000-02-11,293.2259
2000-02-10,273.7901
2000-02-09,259.5246
2000-02-08,240.2206
2000-02-07,223.5843
2000-02-04,213.3537
2000-02-03,204.2950
2000-02-02,199.6292
2000-02-01,195.8450
