Dates,HT_PHASOR Values
2001-04-12,-2.3799
2001-04-11,0.7020
2001-04-10,0.7847
2001-04-09,0.4497
2001-04-06,2.9076
2001-04-05,-1.0758
2001-04-04,5.1696
2001-04-03,-2.7355
2001-04-02,1.8488
2001-03-30,-2.0786
2001-03-29,-1.3920
2001-03-28,-1.3779
2001-03-27,-0.8948
2001-03-26,-1.3051
2001-03-23,-0.4623
2001-03-22,-1.1954
2001-03-21,-0.1404
2001-03-20,-1.2861
2001-03-19,0.2778
2001-03-16,-1.4721
2001-03-15,0.1785
2001-03-14,-1.4636
2001-03-13,-0.4165
2001-03-12,-1.1682
2001-03-09,-0.5705
2001-03-08,-1.1656
2001-03-07,-0.6854
2001-03-06,-0.8757
2001-03-05,-1.6431
2001-03-02,-0.1432
2001-03-01,-1.9334
2001-02-28,0.2675
2001-02-27,-1.7077
2001-02-26,0.6622
2001-02-23,-2.4543
2001-02-22,1.5336
2001-02-21,-2.2711
2001-02-20,2.1607
2001-02-16,-1.2764
2001-02-15,2.6627
2001-02-14,0.6092
2001-02-13,1.7154
2001-02-12,2.9372
2001-02-09,0.0390
2001-02-08,2.0332
2001-02-07,-0.0124
2001-02-06,0.3342
2001-02-05,0.0160
2001-02-02,-0.0132
2001-02-01,0.1368
2001-01-31,-0.8969
2001-01-30,0.7759
2001-01-29,-0.9501
2001-01-26,0.8997
2001-01-25,0.0783
2001-01-24,0.6993
2001-01-23,0.3843
2001-01-22,0.7891
2001-01-19,1.1316
2001-01-18,0.0375
2001-01-17,2.7285
2001-01-16,-1.4130
2001-01-12,2.3338
2001-01-11,-1.8379
2001-01-10,0.0305
2001-01-09,-1.2450
2001-01-08,-0.9759
2001-01-05,-0.8690
2001-01-04,-1.0598
2001-01-03,-0.3935
2001-01-02,-1.3032
2000-12-29,0.2201
2000-12-28,-0.6832
2000-12-27,0.1341
2000-12-26,0.2878
2000-12-22,-0.2217
2000-12-21,0.1914
2000-12-20,-0.1641
2000-12-19,-0.1601
2000-12-18,0.0056
2000-12-15,-0.2217
2000-12-14,0.2248
2000-12-13,0.2588
2000-12-12,-0.1750
2000-12-11,1.1472
2000-12-08,-0.8778
2000-12-07,0.4875
2000-12-06,-0.6628
2000-12-05,-0.6884
2000-12-04,-0.2713
2000-12-01,-1.0160
2000-11-30,0.0979
2000-11-29,-1.2829
2000-11-28,0.5350
2000-11-27,-1.2831
2000-11-24,0.9764
2000-11-22,-1.0311
2000-11-21,1.3268
2000-11-20,-0.0255
2000-11-17,1.0041
2000-11-16,0.9977
2000-11-15,0.5438
2000-11-14,1.3236
2000-11-13,0.0693
2000-11-10,1.2141
2000-11-09,-0.0777
2000-11-08,0.8262
2000-11-07,-0.2803
2000-11-06,1.4533
2000-11-03,-1.1933
2000-11-02,1.1619
2000-11-01,-1.2713
2000-10-31,-0.5065
2000-10-30,-0.6382
2000-10-27,-0.8206
2000-10-26,-0.4271
2000-10-25,-0.2616
2000-10-24,-0.4902
2000-10-23,-0.0552
2000-10-20,-0.5549
2000-10-19,-0.0660
2000-10-18,-0.5688
2000-10-17,-0.5212
2000-10-16,-0.1846
2000-10-13,-0.9910
2000-10-12,0.2206
2000-10-11,-0.7666
2000-10-10,0.4053
2000-10-09,-0.4511
2000-10-06,0.5161
2000-10-05,0.0851
2000-10-04,0.2897
2000-10-03,0.3776
2000-10-02,0.2020
2000-09-29,0.3729
2000-09-28,0.0361
2000-09-27,0.3435
2000-09-26,0.0490
2000-09-25,0.1398
2000-09-22,-0.0583
2000-09-21,0.4279
2000-09-20,-0.3466
2000-09-19,-0.2937
2000-09-18,0.1510
2000-09-15,-1.1605
2000-09-14,0.4871
2000-09-13,-0.3068
2000-09-12,0.1413
2000-09-11,0.0862
2000-09-08,0.1509
2000-09-07,-1.9726
2000-09-06,1.2787
2000-09-05,-1.7110
2000-09-01,1.3290
2000-08-31,1.0046
2000-08-30,0.8053
2000-08-29,2.3897
2000-08-28,0.0386
2000-08-25,3.5498
2000-08-24,-0.9765
2000-08-23,2.0190
2000-08-22,-1.0217
2000-08-21,-0.2311
2000-08-18,-0.6970
2000-08-17,-1.3592
2000-08-16,-0.0895
2000-08-15,-1.3887
2000-08-14,0.0887
2000-08-11,-0.5780
2000-08-10,0.1120
2000-08-09,-0.4705
2000-08-08,0.2975
2000-08-07,-0.4276
2000-08-04,0.4001
2000-08-03,0.0623
2000-08-02,0.2462
2000-08-01,0.1547
2000-07-31,0.2271
2000-07-28,0.1042
2000-07-27,0.0893
2000-07-26,-0.2046
2000-07-25,0.3629
2000-07-24,-0.7668
2000-07-21,0.6925
2000-07-20,-0.3697
2000-07-19,0.6668
2000-07-18,0.0436
2000-07-17,0.6684
2000-07-14,0.4007
2000-07-13,0.3575
2000-07-12,0.8035
2000-07-11,0.0024
2000-07-10,0.4439
2000-07-07,0.0813
2000-07-06,-0.2796
2000-07-05,0.3826
2000-07-03,0.2459
2000-06-30,-0.0606
2000-06-29,0.4933
2000-06-28,-0.1030
2000-06-27,-0.1012
2000-06-26,-0.1350
2000-06-23,-0.5408
2000-06-22,0.1728
2000-06-21,-1.7250
2000-06-20,1.1037
2000-06-19,-2.1999
2000-06-16,1.8391
2000-06-15,-1.4210
2000-06-14,2.2433
2000-06-13,-0.1908
2000-06-12,2.0180
2000-06-09,1.6483
2000-06-08,0.8891
2000-06-07,2.4155
2000-06-06,0.1622
2000-06-05,1.3178
2000-06-02,0.0710
2000-06-01,1.0369
2000-05-31,-0.4921
2000-05-30,0.4716
2000-05-26,-0.2967
2000-05-25,-0.4486
2000-05-24,-0.0412
2000-05-23,-0.5493
2000-05-22,0.3156
2000-05-19,-0.3043
2000-05-18,0.1491
2000-05-17,0.2914
2000-05-16,-0.2498
2000-05-15,-0.4928
2000-05-12,0.2708
2000-05-11,-1.8041
2000-05-10,1.2084
2000-05-09,-2.5826
2000-05-08,2.5045
2000-05-05,-2.6676
2000-05-04,3.7038
2000-05-03,-1.5976
2000-05-02,4.1319
2000-05-01,1.0884
2000-04-28,2.7336
2000-04-27,3.2607
2000-04-26,1.2589
2000-04-25,3.6304
2000-04-24,-0.2843
2000-04-20,3.9846
2000-04-19,-2.0801
2000-04-18,2.1862
2000-04-17,-2.0552
2000-04-14,-0.2616
2000-04-13,-1.5250
2000-04-12,-1.2385
2000-04-11,-0.7175
2000-04-10,-1.5102
2000-04-07,-0.3848
2000-04-06,-0.7768
2000-04-05,-0.4606
2000-04-04,-1.3491
2000-04-03,0.6086
2000-03-31,-1.8976
2000-03-30,1.4160
2000-03-29,-0.6054
2000-03-28,1.2920
2000-03-27,0.7691
2000-03-24,0.4672
2000-03-23,1.5856
2000-03-22,-0.4787
2000-03-21,0.3855
2000-03-20,0.1704
2000-03-17,-1.2752
2000-03-16,0.9893
2000-03-15,-0.4196
2000-03-14,0.7511
2000-03-13,0.7705
2000-03-10,0.4499
2000-03-09,1.4912
2000-03-08,-0.4583
2000-03-07,2.2125
2000-03-06,-1.8065
2000-03-03,0.7179
2000-03-02,-1.4183
2000-03-01,-2.4473
2000-02-29,0.6113
2000-02-28,-3.2065
2000-02-25,1.7853
2000-02-24,-1.7973
2000-02-23,2.1279
2000-02-22,-0.0657
2000-02-18,1.4098
2000-02-17,1.2304
2000-02-16,0.8314
2000-02-15,0.4523
2000-02-14,1.2559
2000-02-11,0.6307
2000-02-10,0.5306
2000-02-09,1.7173
2000-02-08,-0.1647
2000-02-07,0.7950
2000-02-04,-0.0352
2000-02-03,0.7789
2000-02-02,-0.7883
2000-02-01,0.6311
2000-01-31,-0.7437
2000-01-28,-1.0672
2000-01-27,0.0567
2000-01-26,-1.7646
2000-01-25,0.7278
2000-01-24,-2.0004
2000-01-21,1.6166
2000-01-20,-1.9751
2000-01-19,2.3356
2000-01-18,-0.7893
2000-01-14,2.3109
2000-01-13,0.8466
2000-01-12,1.7008
2000-01-11,2.0967
2000-01-10,0.7079
2000-01-07,2.9909
2000-01-06,-0.6909
2000-01-05,2.8825
2000-01-04,-1.8285
2000-01-03,1.3430
1999-12-31,-1.9120
1999-12-30,-1.4286
1999-12-29,-0.4277
1999-12-28,-2.7203
1999-12-27,0.6429
1999-12-23,-1.7509
1999-12-22,1.2350
1999-12-21,-0.3268
1999-12-20,1.1228
1999-12-17,2.2199
1999-12-16,-0.6304
