Dates,ULTOSC Values
2000-05-31,53.5642
2000-05-30,56.0498
2000-05-26,53.0264
2000-05-25,54.2725
2000-05-24,56.3683
2000-05-23,49.0488
2000-05-22,48.4727
2000-05-19,47.9651
2000-05-18,44.5601
2000-05-17,39.7444
2000-05-16,41.6062
2000-05-15,41.0535
2000-05-12,39.1986
2000-05-11,36.6403
2000-05-10,37.0348
2000-05-09,42.0213
2000-05-08,45.4759
2000-05-05,50.9217
2000-05-04,48.1040
2000-05-03,42.6876
2000-05-02,50.0953
2000-05-01,56.0095
2000-04-28,58.1121
2000-04-27,58.9220
2000-04-26,56.3258
2000-04-25,54.8848
2000-04-24,55.3664
2000-04-20,63.6204
2000-04-19,55.8772
2000-04-18,49.4250
2000-04-17,50.4929
2000-04-14,43.7974
2000-04-13,47.4599
2000-04-12,46.6690
2000-04-11,36.6014
2000-04-10,38.3172
2000-04-07,41.4204
2000-04-06,45.6929
2000-04-05,49.2282
2000-04-04,55.7709
2000-04-03,55.0886
2000-03-31,54.9908
2000-03-30,57.5231
2000-03-29,52.7099
2000-03-28,55.2318
2000-03-27,52.8478
2000-03-24,52.9292
2000-03-23,50.6383
2000-03-22,53.0140
2000-03-21,50.8892
2000-03-20,51.4520
2000-03-17,49.8921
2000-03-16,44.3748
2000-03-15,40.8195
2000-03-14,33.1335
2000-03-13,31.1179
2000-03-10,31.5852
2000-03-09,36.3862
2000-03-08,36.4837
2000-03-07,43.8190
2000-03-06,44.1240
2000-03-03,42.4005
2000-03-02,48.4405
2000-03-01,47.8245
2000-02-29,48.8987
2000-02-28,47.1418
2000-02-25,49.1462
2000-02-24,43.9794
2000-02-23,43.4235
2000-02-22,49.2605
2000-02-18,40.3311
2000-02-17,44.5073
2000-02-16,38.5190
2000-02-15,40.9306
2000-02-14,36.8618
2000-02-11,42.9616
2000-02-10,40.8300
2000-02-09,39.5171
2000-02-08,40.0813
2000-02-07,37.5815
2000-02-04,47.0727
2000-02-03,49.0939
2000-02-02,50.3683
2000-02-01,46.6034
2000-01-31,46.1458
2000-01-28,49.2298
2000-01-27,54.6864
2000-01-26,62.0311
2000-01-25,59.7512
2000-01-24,56.1048
2000-01-21,57.5412
2000-01-20,58.4930
2000-01-19,61.6936
2000-01-18,59.1699
2000-01-14,58.3375
2000-01-13,52.9569
2000-01-12,53.7605
2000-01-11,56.0147
2000-01-10,58.4884
2000-01-07,59.3185
2000-01-06,57.4477
2000-01-05,52.9476
2000-01-04,46.8599
2000-01-03,51.1664
1999-12-31,56.9134
1999-12-30,54.9322
1999-12-29,48.7298
1999-12-28,53.0064
1999-12-27,46.9489
1999-12-23,48.8461
1999-12-22,41.4011
1999-12-21,42.2903
1999-12-20,39.9747
1999-12-17,38.7446
1999-12-16,41.9227
1999-12-15,35.3139
1999-12-14,41.1369
1999-12-13,34.6585
1999-12-10,37.5874
