Dates,MACDEXT Values
2001-03-26,-5.8021
2001-03-23,1.3138
2001-03-22,-4.1923
2001-03-21,-6.1646
2001-03-20,1.9723
2001-03-19,-4.4969
2001-03-16,-6.5418
2001-03-15,2.0448
2001-03-14,-4.9553
2001-03-13,-6.8664
2001-03-12,1.9111
2001-03-09,-5.5905
2001-03-08,-7.1399
2001-03-07,1.5494
2001-03-06,-6.4764
2001-03-05,-7.3782
2001-03-02,0.9018
2001-03-01,-7.0150
2001-02-28,-7.4814
2001-02-27,0.4664
2001-02-26,-7.4808
2001-02-23,-7.4586
2001-02-22,-0.0222
2001-02-21,-7.5233
2001-02-20,-7.3234
2001-02-16,-0.2000
2001-02-15,-7.7511
2001-02-14,-7.0901
2001-02-13,-0.6610
2001-02-12,-7.5865
2001-02-09,-6.7322
2001-02-08,-0.8543
2001-02-07,-7.4188
2001-02-06,-6.2866
2001-02-05,-1.1323
2001-02-02,-7.4162
2001-02-01,-5.8060
2001-01-31,-1.6103
2001-01-30,-7.7357
2001-01-29,-5.2758
2001-01-26,-2.4599
2001-01-25,-7.4051
2001-01-24,-4.6616
2001-01-23,-2.7434
2001-01-22,-6.8096
2001-01-19,-4.0474
2001-01-18,-2.7622
2001-01-17,-6.2639
2001-01-16,-3.4767
2001-01-12,-2.7872
2001-01-11,-5.4237
2001-01-10,-2.9598
2001-01-09,-2.4639
2001-01-08,-4.5304
2001-01-05,-2.5116
2001-01-04,-2.0189
2001-01-03,-3.5755
2001-01-02,-2.1285
2000-12-29,-1.4471
2000-12-28,-3.0933
2000-12-27,-1.8326
2000-12-26,-1.2607
2000-12-22,-2.6449
2000-12-21,-1.6179
2000-12-20,-1.0269
2000-12-19,-2.2083
2000-12-18,-1.4794
2000-12-15,-0.7289
2000-12-14,-1.8768
2000-12-13,-1.4044
2000-12-12,-0.4724
2000-12-11,-1.6738
2000-12-08,-1.3830
2000-12-07,-0.2907
2000-12-06,-1.6119
2000-12-05,-1.3819
2000-12-04,-0.2300
2000-12-01,-1.3891
2000-11-30,-1.3526
2000-11-29,-0.0365
2000-11-28,-1.0825
2000-11-27,-1.2980
2000-11-24,0.2155
2000-11-22,-0.9131
2000-11-21,-1.2451
2000-11-20,0.3320
2000-11-17,-1.1611
2000-11-16,-1.1705
2000-11-15,0.0094
2000-11-14,-1.3979
2000-11-13,-1.0487
2000-11-10,-0.3492
2000-11-09,-1.5333
2000-11-08,-0.9145
2000-11-07,-0.6187
2000-11-06,-1.6846
2000-11-03,-0.7672
2000-11-02,-0.9174
2000-11-01,-1.6635
2000-10-31,-0.5853
2000-10-30,-1.0781
2000-10-27,-1.3480
2000-10-26,-0.3861
2000-10-25,-0.9619
2000-10-24,-0.8981
2000-10-23,-0.2088
2000-10-20,-0.6893
2000-10-19,-0.6066
2000-10-18,-0.0511
2000-10-17,-0.5554
2000-10-16,-0.2418
2000-10-13,0.1011
2000-10-12,-0.3429
2000-10-11,-0.0649
2000-10-10,0.2196
2000-10-09,-0.2845
2000-10-06,-0.1901
2000-10-05,0.3043
2000-10-04,-0.4944
2000-10-03,-0.2074
2000-10-02,0.3858
2000-09-29,-0.5931
2000-09-28,-0.0478
2000-09-27,0.4373
2000-09-26,-0.4851
2000-09-25,0.1301
2000-09-22,0.4354
2000-09-21,-0.3052
2000-09-20,0.2475
2000-09-19,0.4100
2000-09-18,-0.1624
2000-09-15,0.5208
2000-09-14,0.3820
2000-09-13,0.1388
2000-09-12,0.7632
2000-09-11,0.3475
2000-09-08,0.4156
2000-09-07,0.8252
2000-09-06,0.3227
2000-09-05,0.5025
2000-09-01,0.6970
2000-08-31,0.3323
2000-08-30,0.3647
2000-08-29,0.5431
2000-08-28,0.3953
2000-08-25,0.1478
2000-08-24,0.2565
2000-08-23,0.5190
2000-08-22,-0.2625
2000-08-21,-0.0652
2000-08-18,0.7020
2000-08-17,-0.7671
2000-08-16,-0.0984
2000-08-15,0.9536
2000-08-14,-1.0520
2000-08-11,-0.0046
2000-08-10,1.2458
2000-08-09,-1.2503
2000-08-08,0.2111
2000-08-07,1.5808
2000-08-04,-1.3697
2000-08-03,0.5399
2000-08-02,1.9577
2000-08-01,-1.4179
2000-07-31,0.9114
2000-07-28,2.3478
2000-07-27,-1.4364
2000-07-26,1.2640
2000-07-25,2.7477
2000-07-24,-1.4838
2000-07-21,1.6566
2000-07-20,3.1584
2000-07-19,-1.5018
2000-07-18,1.9029
2000-07-17,3.5316
2000-07-14,-1.6287
2000-07-13,2.1998
2000-07-12,3.8633
2000-07-11,-1.6635
2000-07-10,2.5309
2000-07-07,4.1513
2000-07-06,-1.6204
2000-07-05,3.0103
2000-07-03,4.3921
2000-06-30,-1.3818
2000-06-29,3.6039
2000-06-28,4.5549
2000-06-27,-0.9510
2000-06-26,4.0502
2000-06-23,4.6073
2000-06-22,-0.5571
2000-06-21,4.5110
2000-06-20,4.6123
2000-06-19,-0.1013
2000-06-16,4.9595
2000-06-15,4.5596
2000-06-14,0.3999
2000-06-13,5.0159
2000-06-12,4.4322
2000-06-09,0.5837
2000-06-08,4.8879
2000-06-07,4.2757
2000-06-06,0.6122
2000-06-05,4.7923
2000-06-02,4.0888
2000-06-01,0.7035
2000-05-31,4.6975
2000-05-30,3.8509
2000-05-26,0.8465
2000-05-25,4.4759
2000-05-24,3.5830
2000-05-23,0.8929
2000-05-22,4.0755
2000-05-19,3.3045
2000-05-18,0.7710
2000-05-17,4.0954
2000-05-16,3.0204
2000-05-15,1.0750
2000-05-12,4.0368
2000-05-11,2.6946
2000-05-10,1.3422
2000-05-09,3.8127
2000-05-08,2.3221
2000-05-05,1.4906
2000-05-04,3.6076
2000-05-03,1.9258
2000-05-02,1.6818
2000-05-01,3.2059
2000-04-28,1.5158
2000-04-27,1.6901
2000-04-26,2.6510
2000-04-25,1.0971
2000-04-24,1.5539
2000-04-20,2.2862
2000-04-19,0.7083
2000-04-18,1.5779
2000-04-17,1.9695
2000-04-14,0.3625
2000-04-13,1.6070
2000-04-12,1.5182
2000-04-11,0.0679
2000-04-10,1.4503
2000-04-07,1.1633
2000-04-06,-0.1593
2000-04-05,1.3226
2000-04-04,0.6843
2000-04-03,-0.3106
2000-03-31,0.9949
2000-03-30,0.2459
2000-03-29,-0.3581
2000-03-28,0.6040
2000-03-27,-0.0822
2000-03-24,-0.2905
2000-03-23,0.2083
2000-03-22,-0.5627
2000-03-21,-0.1434
2000-03-20,-0.4193
2000-03-17,-0.8480
2000-03-16,0.0947
2000-03-15,-0.9427
2000-03-14,-0.8255
2000-03-13,0.3753
2000-03-10,-1.2007
2000-03-09,-0.6825
2000-03-08,0.6223
2000-03-07,-1.3048
2000-03-06,-0.5265
2000-03-03,0.8305
2000-03-02,-1.3570
2000-03-01,-0.1982
2000-02-29,0.9570
2000-02-28,-1.1552
2000-02-25,0.2566
2000-02-24,0.9803
2000-02-23,-0.7236
2000-02-22,0.8545
2000-02-18,0.8751
2000-02-17,-0.0206
2000-02-16,1.2417
2000-02-15,0.6080
2000-02-14,0.6337
2000-02-11,1.5797
2000-02-10,0.2169
2000-02-09,1.3628
2000-02-08,1.6775
2000-02-07,-0.2774
2000-02-04,1.9549
2000-02-03,1.3980
2000-02-02,-0.8424
2000-02-01,2.2404
2000-01-31,1.1913
2000-01-28,-1.4541
2000-01-27,2.6454
2000-01-26,0.6120
2000-01-25,-2.1577
2000-01-24,2.7697
2000-01-21,0.0112
2000-01-20,-2.8840
2000-01-19,2.8952
2000-01-18,-0.6901
2000-01-14,-3.5899
2000-01-13,2.8997
2000-01-12,-1.5495
2000-01-11,-4.2274
2000-01-10,2.6779
2000-01-07,-2.2782
2000-01-06,-4.7096
2000-01-05,2.4314
2000-01-04,-2.8689
2000-01-03,-5.0454
1999-12-31,2.1765
1999-12-30,-3.4075
1999-12-29,-5.2408
1999-12-28,1.8333
1999-12-27,-4.1071
1999-12-23,-5.2792
1999-12-22,1.1721
1999-12-21,-5.1408
1999-12-20,-5.1708
1999-12-17,0.0299
