Dates,APO Values
2001-03-05,0.4010
2001-03-02,0.3708
2001-03-01,0.4474
2001-02-28,0.5686
2001-02-27,0.5452
2001-02-26,0.4075
2001-02-23,0.2884
2001-02-22,0.2088
2001-02-21,0.1261
2001-02-20,0.0907
2001-02-16,-0.0657
2001-02-15,-0.1404
2001-02-14,-0.2444
2001-02-13,-0.4030
2001-02-12,-0.6081
2001-02-09,-0.7512
2001-02-08,-0.8076
2001-02-07,-0.8792
2001-02-06,-0.9537
2001-02-05,-0.9759
2001-02-02,-1.0697
2001-02-01,-1.1021
2001-01-31,-1.1056
2001-01-30,-1.2255
2001-01-29,-1.2045
2001-01-26,-1.1809
2001-01-25,-1.2398
2001-01-24,-1.3760
2001-01-23,-1.4096
2001-01-22,-1.4360
2001-01-19,-1.3491
2001-01-18,-1.1980
2001-01-17,-1.1000
2001-01-16,-1.0499
2001-01-12,-1.1202
2001-01-11,-1.1690
2001-01-10,-1.1147
2001-01-09,-1.1122
2001-01-08,-0.9971
2001-01-05,-0.8398
2001-01-04,-0.6101
2001-01-03,-0.4575
2001-01-02,-0.3598
2000-12-29,-0.1926
2000-12-28,-0.2421
2000-12-27,-0.2646
2000-12-26,-0.1977
2000-12-22,-0.0391
2000-12-21,0.1346
2000-12-20,0.2754
2000-12-19,0.4265
2000-12-18,0.5214
2000-12-15,0.4942
2000-12-14,0.6928
2000-12-13,0.7787
2000-12-12,0.8352
2000-12-11,0.8121
2000-12-08,0.8206
2000-12-07,0.7159
2000-12-06,0.7799
2000-12-05,0.8122
2000-12-04,0.7381
2000-12-01,0.9071
2000-11-30,1.0431
2000-11-29,0.9857
2000-11-28,0.8397
2000-11-27,0.8032
2000-11-24,0.7528
2000-11-22,0.7899
2000-11-21,0.8629
2000-11-20,0.7110
2000-11-17,0.7108
2000-11-16,0.7121
2000-11-15,0.6748
2000-11-14,0.7669
2000-11-13,0.8189
2000-11-10,0.9776
2000-11-09,1.1201
2000-11-08,1.1401
2000-11-07,1.1950
2000-11-06,1.2444
2000-11-03,1.2316
2000-11-02,1.1974
2000-11-01,1.1316
2000-10-31,1.0565
2000-10-30,0.8086
2000-10-27,0.6873
2000-10-26,0.5848
2000-10-25,0.4911
2000-10-24,0.3976
2000-10-23,0.3759
2000-10-20,0.3262
2000-10-19,0.3408
2000-10-18,0.4579
2000-10-17,0.4476
2000-10-16,0.4445
2000-10-13,0.4546
2000-10-12,0.5563
2000-10-11,0.8518
2000-10-10,0.9474
2000-10-09,1.0974
2000-10-06,1.2808
2000-10-05,1.3929
2000-10-04,1.5118
2000-10-03,1.6368
2000-10-02,1.8555
2000-09-29,2.2031
2000-09-28,2.2130
2000-09-27,2.1934
2000-09-26,2.1325
2000-09-25,1.9244
2000-09-22,1.7752
2000-09-21,1.5842
2000-09-20,1.5494
2000-09-19,1.5447
2000-09-18,1.6694
2000-09-15,1.7916
2000-09-14,1.9256
2000-09-13,1.9692
2000-09-12,1.9258
2000-09-11,1.8717
2000-09-08,1.7999
2000-09-07,1.7153
2000-09-06,1.5577
2000-09-05,1.3797
2000-09-01,1.2896
2000-08-31,1.2015
2000-08-30,1.1451
2000-08-29,1.1321
2000-08-28,1.1117
2000-08-25,1.0071
2000-08-24,0.8007
2000-08-23,0.5586
2000-08-22,0.4451
2000-08-21,0.3766
2000-08-18,0.3871
2000-08-17,0.5313
2000-08-16,0.6952
2000-08-15,0.8737
2000-08-14,1.0185
2000-08-11,1.0394
2000-08-10,1.0423
2000-08-09,1.0806
2000-08-08,1.1886
2000-08-07,1.2649
2000-08-04,1.3109
2000-08-03,1.3545
2000-08-02,1.3904
2000-08-01,1.3578
2000-07-31,1.3752
2000-07-28,1.3694
2000-07-27,1.3421
2000-07-26,1.3248
2000-07-25,1.2999
2000-07-24,1.2077
2000-07-21,1.1053
2000-07-20,1.0459
2000-07-19,1.0044
2000-07-18,0.9488
2000-07-17,0.9135
2000-07-14,0.9318
2000-07-13,0.9106
2000-07-12,0.8624
2000-07-11,0.8332
2000-07-10,0.7555
2000-07-07,0.7318
2000-07-06,0.6414
2000-07-05,0.5663
2000-07-03,0.4747
2000-06-30,0.4249
2000-06-29,0.3472
2000-06-28,0.3006
2000-06-27,0.2631
2000-06-26,0.2471
2000-06-23,0.2396
2000-06-22,0.2180
2000-06-21,0.2493
2000-06-20,0.2282
2000-06-19,0.2310
2000-06-16,0.2517
2000-06-15,0.2579
2000-06-14,0.1874
2000-06-13,0.1985
2000-06-12,0.2097
2000-06-09,0.2659
2000-06-08,0.2637
2000-06-07,0.3232
2000-06-06,0.3699
2000-06-05,0.3370
2000-06-02,0.3522
2000-06-01,0.3043
2000-05-31,0.2143
2000-05-30,0.1749
2000-05-26,0.0891
2000-05-25,0.0649
2000-05-24,0.0245
2000-05-23,-0.0606
2000-05-22,-0.0526
2000-05-19,-0.0039
2000-05-18,0.0331
2000-05-17,0.0343
2000-05-16,0.0519
2000-05-15,0.0735
2000-05-12,0.1126
2000-05-11,0.1609
2000-05-10,0.2123
2000-05-09,0.3032
2000-05-08,0.3299
2000-05-05,0.3630
2000-05-04,0.3178
2000-05-03,0.3417
2000-05-02,0.4252
2000-05-01,0.4841
2000-04-28,0.4784
2000-04-27,0.4228
2000-04-26,0.3377
2000-04-25,0.2157
2000-04-24,0.1187
2000-04-20,0.0669
2000-04-19,-0.1438
2000-04-18,-0.2255
2000-04-17,-0.1619
2000-04-14,-0.1153
2000-04-13,-0.0587
2000-04-12,-0.0923
2000-04-11,-0.1753
2000-04-10,-0.1510
2000-04-07,-0.0762
2000-04-06,-0.0212
2000-04-05,0.0204
2000-04-04,0.0777
2000-04-03,0.0675
2000-03-31,0.0613
2000-03-30,0.0118
2000-03-29,-0.1056
2000-03-28,-0.2045
2000-03-27,-0.3357
2000-03-24,-0.4410
2000-03-23,-0.4946
2000-03-22,-0.4985
2000-03-21,-0.5700
2000-03-20,-0.6733
2000-03-17,-0.8244
2000-03-16,-1.0711
2000-03-15,-1.2143
2000-03-14,-1.3300
2000-03-13,-1.3386
2000-03-10,-1.3018
2000-03-09,-1.2193
2000-03-08,-1.1866
2000-03-07,-1.1032
2000-03-06,-1.0709
2000-03-03,-1.0391
2000-03-02,-1.0368
2000-03-01,-1.0187
2000-02-29,-1.0052
2000-02-28,-1.0149
2000-02-25,-1.0163
2000-02-24,-1.0568
2000-02-23,-1.0107
2000-02-22,-0.9747
2000-02-18,-1.0298
2000-02-17,-0.8956
2000-02-16,-0.8100
2000-02-15,-0.6724
2000-02-14,-0.5694
2000-02-11,-0.4132
2000-02-10,-0.3152
2000-02-09,-0.1769
2000-02-08,0.0516
2000-02-07,0.2204
2000-02-04,0.3796
2000-02-03,0.4335
2000-02-02,0.5328
2000-02-01,0.5737
2000-01-31,0.6752
2000-01-28,0.7458
2000-01-27,0.8166
2000-01-26,0.8668
2000-01-25,0.8441
2000-01-24,0.8357
2000-01-21,0.9033
2000-01-20,0.8859
2000-01-19,0.7978
2000-01-18,0.5995
2000-01-14,0.5102
2000-01-13,0.4545
2000-01-12,0.4831
2000-01-11,0.4679
2000-01-10,0.4456
2000-01-07,0.3654
2000-01-06,0.2171
2000-01-05,0.1067
2000-01-04,-0.0280
2000-01-03,-0.0151
1999-12-31,-0.0024
1999-12-30,-0.0681
1999-12-29,-0.1385
1999-12-28,-0.2100
1999-12-27,-0.3185
1999-12-23,-0.4609
1999-12-22,-0.6196
1999-12-21,-0.6943
1999-12-20,-0.7343
1999-12-17,-0.7563
1999-12-16,-0.7668
1999-12-15,-0.8596
1999-12-14,-0.9039
1999-12-13,-0.9309
1999-12-10,-0.9315
1999-12-09,-0.9804
1999-12-08,-0.9419
1999-12-07,-0.8423
