Dates,PPO Values
2001-03-06,1.0903
2001-03-05,1.0152
2001-03-02,0.9406
2001-03-01,1.1347
2001-02-28,1.4411
2001-02-27,1.3853
2001-02-26,1.0402
2001-02-23,0.7390
2001-02-22,0.5364
2001-02-21,0.3248
2001-02-20,0.2340
2001-02-16,-0.1700
2001-02-15,-0.3639
2001-02-14,-0.6345
2001-02-13,-1.0484
2001-02-12,-1.5863
2001-02-09,-1.9608
2001-02-08,-2.1046
2001-02-07,-2.2876
2001-02-06,-2.4772
2001-02-05,-2.5270
2001-02-02,-2.7653
2001-02-01,-2.8398
2001-01-31,-2.8374
2001-01-30,-3.1399
2001-01-29,-3.0712
2001-01-26,-2.9963
2001-01-25,-3.1360
2001-01-24,-3.4744
2001-01-23,-3.5440
2001-01-22,-3.5940
2001-01-19,-3.3537
2001-01-18,-2.9552
2001-01-17,-2.6969
2001-01-16,-2.5618
2001-01-12,-2.7270
2001-01-11,-2.8374
2001-01-10,-2.6919
2001-01-09,-2.6754
2001-01-08,-2.3843
2001-01-05,-1.9953
2001-01-04,-1.4393
2001-01-03,-1.0741
2001-01-02,-0.8418
2000-12-29,-0.4487
2000-12-28,-0.5642
2000-12-27,-0.6163
2000-12-26,-0.4597
2000-12-22,-0.0907
2000-12-21,0.3108
2000-12-20,0.6345
2000-12-19,0.9808
2000-12-18,1.1988
2000-12-15,1.1388
2000-12-14,1.5932
2000-12-13,1.7921
2000-12-12,1.9250
2000-12-11,1.8777
2000-12-08,1.9023
2000-12-07,1.6673
2000-12-06,1.8184
2000-12-05,1.8976
2000-12-04,1.7315
2000-12-01,2.1265
2000-11-30,2.4469
2000-11-29,2.3228
2000-11-28,1.9906
2000-11-27,1.9108
2000-11-24,1.7976
2000-11-22,1.8896
2000-11-21,2.0670
2000-11-20,1.7132
2000-11-17,1.7168
2000-11-16,1.7241
2000-11-15,1.6392
2000-11-14,1.8640
2000-11-13,1.9936
2000-11-10,2.3794
2000-11-09,2.7281
2000-11-08,2.7868
2000-11-07,2.9295
2000-11-06,3.0604
2000-11-03,3.0430
2000-11-02,2.9734
2000-11-01,2.8257
2000-10-31,2.6527
2000-10-30,2.0481
2000-10-27,1.7501
2000-10-26,1.4959
2000-10-25,1.2614
2000-10-24,1.0251
2000-10-23,0.9709
2000-10-20,0.8445
2000-10-19,0.8831
2000-10-18,1.1852
2000-10-17,1.1607
2000-10-16,1.1547
2000-10-13,1.1826
2000-10-12,1.4468
2000-10-11,2.2065
2000-10-10,2.4571
2000-10-09,2.8474
2000-10-06,3.3244
2000-10-05,3.6243
2000-10-04,3.9444
2000-10-03,4.2839
2000-10-02,4.8641
2000-09-29,5.7740
2000-09-28,5.8469
2000-09-27,5.8464
2000-09-26,5.7394
2000-09-25,5.2452
2000-09-22,4.8910
2000-09-21,4.4138
2000-09-20,4.3475
2000-09-19,4.3619
2000-09-18,4.7303
2000-09-15,5.0974
2000-09-14,5.5021
2000-09-13,5.6656
2000-09-12,5.5917
2000-09-11,5.4851
2000-09-08,5.3252
2000-09-07,5.1238
2000-09-06,4.7050
2000-09-05,4.2135
2000-09-01,3.9707
2000-08-31,3.7285
2000-08-30,3.5777
2000-08-29,3.5564
2000-08-28,3.5118
2000-08-25,3.2058
2000-08-24,2.5737
2000-08-23,1.8135
2000-08-22,1.4529
2000-08-21,1.2340
2000-08-18,1.2702
2000-08-17,1.7404
2000-08-16,2.2731
2000-08-15,2.8529
2000-08-14,3.3269
2000-08-11,3.4095
2000-08-10,3.4355
2000-08-09,3.5757
2000-08-08,3.9423
2000-08-07,4.2108
2000-08-04,4.3849
2000-08-03,4.5540
2000-08-02,4.7009
2000-08-01,4.6259
2000-07-31,4.7140
2000-07-28,4.7268
2000-07-27,4.6676
2000-07-26,4.6405
2000-07-25,4.5869
2000-07-24,4.3004
2000-07-21,3.9719
2000-07-20,3.7862
2000-07-19,3.6601
2000-07-18,3.4810
2000-07-17,3.3717
2000-07-14,3.4543
2000-07-13,3.3946
2000-07-12,3.2350
2000-07-11,3.1429
2000-07-10,2.8691
2000-07-07,2.7927
2000-07-06,2.4642
2000-07-05,2.1882
2000-07-03,1.8451
2000-06-30,1.6585
2000-06-29,1.3619
2000-06-28,1.1829
2000-06-27,1.0383
2000-06-26,0.9771
2000-06-23,0.9491
2000-06-22,0.8652
2000-06-21,0.9899
2000-06-20,0.9079
2000-06-19,0.9201
2000-06-16,1.0032
2000-06-15,1.0292
2000-06-14,0.7506
2000-06-13,0.7955
2000-06-12,0.8411
2000-06-09,1.0660
2000-06-08,1.0589
2000-06-07,1.2972
2000-06-06,1.4855
2000-06-05,1.3575
2000-06-02,1.4207
2000-06-01,1.2319
2000-05-31,0.8715
2000-05-30,0.7133
2000-05-26,0.3649
2000-05-25,0.2661
2000-05-24,0.1004
2000-05-23,-0.2494
2000-05-22,-0.2163
2000-05-19,-0.0161
2000-05-18,0.1359
2000-05-17,0.1408
2000-05-16,0.2128
2000-05-15,0.3014
2000-05-12,0.4614
2000-05-11,0.6586
2000-05-10,0.8682
2000-05-09,1.2378
2000-05-08,1.3478
2000-05-05,1.4847
2000-05-04,1.3044
2000-05-03,1.4040
2000-05-02,1.7458
2000-05-01,1.9887
2000-04-28,1.9715
2000-04-27,1.7504
2000-04-26,1.4056
2000-04-25,0.9031
2000-04-24,0.4991
2000-04-20,0.2820
2000-04-19,-0.6106
2000-04-18,-0.9595
2000-04-17,-0.6866
2000-04-14,-0.4876
2000-04-13,-0.2476
2000-04-12,-0.3896
2000-04-11,-0.7417
2000-04-10,-0.6376
2000-04-07,-0.3208
2000-04-06,-0.0891
2000-04-05,0.0853
2000-04-04,0.3253
2000-04-03,0.2827
2000-03-31,0.2571
2000-03-30,0.0495
2000-03-29,-0.4454
2000-03-28,-0.8648
2000-03-27,-1.4240
2000-03-24,-1.8734
2000-03-23,-2.0990
2000-03-22,-2.1095
2000-03-21,-2.4104
2000-03-20,-2.8474
2000-03-17,-3.4896
2000-03-16,-4.5485
2000-03-15,-5.1479
2000-03-14,-5.6190
2000-03-13,-5.6117
2000-03-10,-5.4074
2000-03-09,-5.0128
2000-03-08,-4.8384
2000-03-07,-4.4556
2000-03-06,-4.2935
2000-03-03,-4.1366
2000-03-02,-4.1028
2000-03-01,-4.0056
2000-02-29,-3.9283
2000-02-28,-3.9450
2000-02-25,-3.9287
2000-02-24,-4.0671
2000-02-23,-3.8620
2000-02-22,-3.7001
2000-02-18,-3.8952
2000-02-17,-3.3553
2000-02-16,-3.0125
2000-02-15,-2.4804
2000-02-14,-2.0869
2000-02-11,-1.5032
2000-02-10,-1.1408
2000-02-09,-0.6367
2000-02-08,0.1844
2000-02-07,0.7842
2000-02-04,1.3459
2000-02-03,1.5377
2000-02-02,1.8887
2000-02-01,2.0368
2000-01-31,2.3976
2000-01-28,2.6521
2000-01-27,2.9089
2000-01-26,3.0963
2000-01-25,3.0306
2000-01-24,3.0141
2000-01-21,3.2659
2000-01-20,3.2198
2000-01-19,2.9201
2000-01-18,2.2162
2000-01-14,1.8972
2000-01-13,1.6974
2000-01-12,1.8069
2000-01-11,1.7554
2000-01-10,1.6771
2000-01-07,1.3820
2000-01-06,0.8263
2000-01-05,0.4078
2000-01-04,-0.1076
2000-01-03,-0.0580
1999-12-31,-0.0091
1999-12-30,-0.2618
1999-12-29,-0.5335
1999-12-28,-0.8099
1999-12-27,-1.2311
1999-12-23,-1.7860
1999-12-22,-2.4062
1999-12-21,-2.6933
1999-12-20,-2.8410
1999-12-17,-2.9163
1999-12-16,-2.9456
1999-12-15,-3.2975
1999-12-14,-3.4558
1999-12-13,-3.5444
1999-12-10,-3.5287
1999-12-09,-3.7006
1999-12-08,-3.5325
1999-12-07,-3.1340
